slide_id,fold,raw_attention_shape,a_low_proto_patch_shape,attention_dim_judgement,warning,proto_attention_row_sum_min,proto_attention_row_sum_max,proto_attention_cosine_mean,proto_attention_cosine_median,proto_attention_cosine_max,proto_top1_unique_ratio,proto_top3_overlap_mean,proto_top5_overlap_mean,proto_top1_pairwise_dist_mean,proto_top1_pairwise_dist_median
25036634B2,3,"(1, 1, 16, 147)","(16, 147)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.7893276203524269,0.9983416553035138,0.9999546966426858,0.125,1.0,0.9750000000000001,21725.69248424547,0.0
25043600B3,3,"(1, 1, 16, 102)","(16, 102)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999999403953552,1.0000001192092896,0.7454698613171495,0.9983412678506358,0.9999598420467685,0.0625,0.9222222222222222,1.0,0.0,0.0
25045403B2,3,"(1, 1, 16, 79)","(16, 79)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.7851270186069281,0.999021436724842,0.9999779324843402,0.125,0.8777777777777779,0.9316666666666668,7462.48954982518,0.0
25045450B2,3,"(1, 1, 16, 48)","(16, 48)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.6934658381217016,0.999048951553164,0.9999974253770547,0.0625,0.7888888888888889,0.9016666666666668,0.0,0.0
25046521B3,3,"(1, 1, 16, 162)","(16, 162)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.7727470319289277,0.9981857813111392,0.9999576866949028,0.125,0.8305555555555555,0.9016666666666668,6021.247794269889,0.0
25047067B2,3,"(1, 1, 16, 194)","(16, 194)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.7247839943889496,0.9974153921333685,0.9999805351112613,0.0625,0.8916666666666667,0.8016666666666669,0.0,0.0
25047835B3,3,"(1, 1, 16, 94)","(16, 94)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.6425955993094205,0.998799601852007,0.9999999651133148,0.0625,1.0,0.9150000000000001,0.0,0.0
25048256B2,3,"(1, 1, 16, 274)","(16, 274)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.7719228106948713,0.9978820004126616,0.9999660238540797,0.0625,1.0,0.9266666666666666,0.0,0.0
25050862B2,3,"(1, 1, 16, 282)","(16, 282)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.6991357576131387,0.998130771115599,0.9999815815713972,0.125,1.0,0.92,29143.497748002854,0.0
25050984B2,3,"(1, 1, 16, 243)","(16, 243)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.7307216425531856,0.9970982649455891,0.9999706239015054,0.0625,0.8444444444444444,0.9750000000000001,0.0,0.0
25051207B5,3,"(1, 1, 16, 140)","(16, 140)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.7068224740632786,0.9977505683172235,0.9999589552587793,0.0625,0.9583333333333334,0.9016666666666668,0.0,0.0
25054130B1,3,"(1, 1, 16, 215)","(16, 215)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.7265508652856704,0.9988121986770445,0.9999710725608107,0.0625,0.8194444444444443,0.9533333333333334,0.0,0.0
25055857B2,3,"(1, 1, 16, 258)","(16, 258)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0,0.7805477712872905,0.9971611908333922,0.9999481764793974,0.0625,0.886111111111111,0.8300000000000002,0.0,0.0
25058713B2,3,"(1, 1, 16, 187)","(16, 187)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.6846994195532409,0.9960943706222148,0.9999937262079593,0.0625,0.7972222222222222,0.9533333333333334,0.0,0.0
25060539B2,3,"(1, 1, 16, 295)","(16, 295)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.8261155610664707,0.9984815787768706,0.9999682928534578,0.0625,0.886111111111111,0.87,0.0,0.0
25063371B2,3,"(1, 1, 16, 237)","(16, 237)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.000000238418579,0.7974317861078597,0.9984358198762746,0.9999172214038126,0.25,0.6833333333333333,0.7449999999999999,27288.154403086854,23170.47500592079
25063700B,3,"(1, 1, 16, 107)","(16, 107)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.7698841292943464,0.9985553051457499,0.9999709183123698,0.125,1.0,1.0,2137.084701695799,0.0
2460242-B2,4,"(1, 1, 16, 426)","(16, 426)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9989418650676359,0.9993264025145934,0.9999491189083032,0.0625,1.0,1.0,0.0,0.0
2460405-B2,4,"(1, 1, 16, 128)","(16, 128)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0,0.9990317913563213,0.9992566661467105,0.9999522949358538,0.0625,1.0,1.0,0.0,0.0
2460643-B,4,"(1, 1, 16, 182)","(16, 182)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9991585354887581,0.9995144872685323,0.9999852371054014,0.0625,1.0,1.0,0.0,0.0
2460770-B2,4,"(1, 1, 16, 181)","(16, 181)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9991134147103868,0.9993665835319071,0.9999471735709852,0.0625,1.0,0.9533333333333334,0.0,0.0
2460974-B2,4,"(1, 1, 16, 234)","(16, 234)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999997615814209,1.0,0.9990163430936945,0.9993076343509112,0.9999591792809476,0.0625,1.0,1.0,0.0,0.0
2461487-B2,4,"(1, 1, 16, 232)","(16, 232)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999999403953552,1.0000001192092896,0.9992628611650869,0.9994872246265423,0.999941712827919,0.0625,1.0,1.0,0.0,0.0
2461672-B2,4,"(1, 1, 16, 212)","(16, 212)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9988073879818884,0.9992716784434063,0.9999792429243095,0.0625,1.0,1.0,0.0,0.0
2462290-B2,4,"(1, 1, 16, 286)","(16, 286)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9990806436911079,0.9993384803533121,0.9999586676775805,0.0625,1.0,1.0,0.0,0.0
2462483-B,4,"(1, 1, 16, 85)","(16, 85)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.999397960848487,0.9995613335744922,0.9999512684256339,0.0625,1.0,1.0,0.0,0.0
2462830-B4,4,"(1, 1, 16, 210)","(16, 210)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9994158114504011,0.9996520728521718,0.9999905153878923,0.0625,1.0,1.0,0.0,0.0
2463370-B2,4,"(1, 1, 16, 192)","(16, 192)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999999403953552,1.0000001192092896,0.9993577423718774,0.9994763978515463,0.9999621971602166,0.0625,0.9583333333333334,1.0,0.0,0.0
2463379-B4,4,"(1, 1, 16, 153)","(16, 153)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.9992740901683611,0.9995411797686332,0.999989007190913,0.0625,1.0,1.0,0.0,0.0
2463720-B7,4,"(1, 1, 16, 207)","(16, 207)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9993658313149216,0.9996216049148378,0.9999854837835227,0.0625,1.0,1.0,0.0,0.0
2464443-B,4,"(1, 1, 16, 254)","(16, 254)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.9990551034146296,0.9994300763348529,0.9999859416503696,0.0625,1.0,1.0,0.0,0.0
2464812-B3,4,"(1, 1, 16, 254)","(16, 254)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.998934623167966,0.9992350934899505,0.9999535139750497,0.125,1.0,1.0,1448.1546878700494,0.0
2465202-B3,4,"(1, 1, 16, 269)","(16, 269)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9991915558391377,0.9994121559394231,0.9999500849037263,0.0625,0.8666666666666667,1.0,0.0,0.0
2465625-B,4,"(1, 1, 16, 172)","(16, 172)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0,0.9989879222572626,0.9995032995000057,0.9999832345161501,0.0625,1.0,1.0,0.0,0.0
2465661-B2,4,"(1, 1, 16, 189)","(16, 189)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9984401931681799,0.9988774546624644,0.9999715994424773,0.0625,1.0,1.0,0.0,0.0
2465843-B2,4,"(1, 1, 16, 269)","(16, 269)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9990942974386521,0.9993307926607791,0.9999038490830895,0.0625,0.9222222222222222,1.0,0.0,0.0
2466891-B2,4,"(1, 1, 16, 435)","(16, 435)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999997615814209,1.0000001192092896,0.9989506219139621,0.9992679535879218,0.9999552044821878,0.0625,1.0,1.0,0.0,0.0
2468325-B,4,"(1, 1, 16, 167)","(16, 167)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9988253012527596,0.99922805693451,0.9999339810083734,0.0625,1.0,0.9533333333333334,0.0,0.0
2469005-B2,4,"(1, 1, 16, 238)","(16, 238)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9991698938443996,0.9995047294439123,0.9999662523574879,0.0625,1.0,1.0,0.0,0.0
2469007-B2,4,"(1, 1, 16, 157)","(16, 157)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999999403953552,1.0,0.9995170829153276,0.9996785375980292,0.9999748796375487,0.0625,1.0,1.0,0.0,0.0
2469023-B2,4,"(1, 1, 16, 173)","(16, 173)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0,0.9991398980686964,0.9994641058358942,0.9999593941137576,0.0625,1.0,1.0,0.0,0.0
2469047-B2,4,"(1, 1, 16, 212)","(16, 212)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0,0.9990880705327705,0.9994821825232999,0.9999724855026131,0.0625,1.0,0.9350000000000002,0.0,0.0
2469074-B2,4,"(1, 1, 16, 104)","(16, 104)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9991263738958144,0.9993523265384437,0.9999727301080183,0.0625,1.0,1.0,0.0,0.0
2469230-B,4,"(1, 1, 16, 319)","(16, 319)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999997615814209,1.000000238418579,0.999119727684311,0.9994438679729597,0.9999645153401555,0.0625,1.0,0.8933333333333334,0.0,0.0
2469256-B2,4,"(1, 1, 16, 195)","(16, 195)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9989236390983091,0.9990375078802652,0.9999415991187902,0.0625,1.0,1.0,0.0,0.0
2469693-B,4,"(1, 1, 16, 340)","(16, 340)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9992321909691102,0.9994460082912775,0.9999585156530303,0.0625,1.0,0.8933333333333334,0.0,0.0
2469963-B2,4,"(1, 1, 16, 275)","(16, 275)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.9992513723627421,0.999536230337454,0.9999771152259117,0.0625,1.0,1.0,0.0,0.0
2470270-B2,4,"(1, 1, 16, 176)","(16, 176)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9992851238436983,0.9994163775029226,0.9999344970555228,0.125,1.0,1.0,7984.509037035402,0.0
2470657-B3,4,"(1, 1, 16, 472)","(16, 472)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9986805830945126,0.9991178728976908,0.9999333610717208,0.0625,1.0,1.0,0.0,0.0
2471442-B3,4,"(1, 1, 16, 261)","(16, 261)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.9991556730643079,0.9994469189167616,0.999957075106716,0.0625,1.0,1.0,0.0,0.0
2471595-B3,4,"(1, 1, 16, 321)","(16, 321)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999999403953552,1.000000238418579,0.9991234693452952,0.9993906179799857,0.9999354840641077,0.0625,1.0,0.9133333333333334,0.0,0.0
2471618-B3,4,"(1, 1, 16, 258)","(16, 258)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.998813392495096,0.9992817921425069,0.9999877325066661,0.0625,0.8333333333333333,0.975,0.0,0.0
2471885-B2,4,"(1, 1, 16, 128)","(16, 128)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9995535087097982,0.9996624171870192,0.9999750290452276,0.0625,1.0,0.9533333333333334,0.0,0.0
2471921-B2,4,"(1, 1, 16, 196)","(16, 196)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9994346336048373,0.9996596161039659,0.9999825849577232,0.0625,1.0,1.0,0.0,0.0
2472316-B7,4,"(1, 1, 16, 46)","(16, 46)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9994961665328004,0.9996551009762719,0.9999922580832563,0.0625,1.0,1.0,0.0,0.0
2472453-B2,4,"(1, 1, 16, 84)","(16, 84)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9993286145521106,0.9995776202295434,0.9999782296639897,0.0625,1.0,1.0,0.0,0.0
2473266-B,4,"(1, 1, 16, 201)","(16, 201)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9990038234620807,0.9993662335439564,0.9999576315599059,0.0625,1.0,1.0,0.0,0.0
2473366-B2,4,"(1, 1, 16, 228)","(16, 228)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9986865677098092,0.999222274668756,0.9999628090810866,0.0625,1.0,1.0,0.0,0.0
2473600-B3,4,"(1, 1, 16, 321)","(16, 321)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.9988343208040665,0.9989959708931553,0.9999732856382071,0.0625,1.0,1.0,0.0,0.0
2473608-B2,4,"(1, 1, 16, 299)","(16, 299)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0,0.9986261270751282,0.9992270528152991,0.9999370636871386,0.0625,0.9222222222222222,1.0,0.0,0.0
2473738-B3,4,"(1, 1, 16, 264)","(16, 264)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9993716505908098,0.9995459568685875,0.9999780829271278,0.125,1.0,1.0,4209.624021216147,0.0
2474140-B3,4,"(1, 1, 16, 227)","(16, 227)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9990793102434163,0.9993192932567002,0.9999489773244101,0.0625,1.0,1.0,0.0,0.0
2474189-B7,4,"(1, 1, 16, 61)","(16, 61)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0,0.9996854155376255,0.9997672418881187,0.9999956606278264,0.0625,1.0,1.0,0.0,0.0
2476391-B2,4,"(1, 1, 16, 154)","(16, 154)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9991886956465723,0.9994522938262238,0.9999802149261913,0.0625,1.0,1.0,0.0,0.0
2477039-B,4,"(1, 1, 16, 247)","(16, 247)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9990320661231998,0.9994430000879213,0.9999694879519769,0.0625,1.0,0.935,0.0,0.0
2477053-B3,4,"(1, 1, 16, 396)","(16, 396)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9986073135220525,0.9991186274925785,0.9999318913485942,0.0625,1.0,1.0,0.0,0.0
2477189-B2,4,"(1, 1, 16, 291)","(16, 291)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9991708361463452,0.9995263840981194,0.9999890006252236,0.0625,1.0,1.0,0.0,0.0
2477668-B3,4,"(1, 1, 16, 316)","(16, 316)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9985659913394552,0.9990246764676374,0.9999541473693542,0.0625,1.0,0.8733333333333335,0.0,0.0
2478091-B4,4,"(1, 1, 16, 273)","(16, 273)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9991515035841027,0.9993887683625292,0.9999568033613189,0.0625,1.0,0.8833333333333333,0.0,0.0
2481703-B2,4,"(1, 1, 16, 237)","(16, 237)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9993534928752389,0.9995897150595272,0.999940328627791,0.0625,0.9222222222222222,1.0,0.0,0.0
2482055-B2,4,"(1, 1, 16, 332)","(16, 332)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9991020695126397,0.9993036332932881,0.9999409029575627,0.0625,1.0,1.0,0.0,0.0
2482607-B,4,"(1, 1, 16, 250)","(16, 250)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.998777237247126,0.9991923820651378,0.9999517931443157,0.0625,1.0,1.0,0.0,0.0
2482886-B2,4,"(1, 1, 16, 299)","(16, 299)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0,0.9993326069574294,0.9994271690455732,0.9999709404287572,0.0625,1.0,1.0,0.0,0.0
2482957-B2,4,"(1, 1, 16, 143)","(16, 143)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0,0.9991015988686989,0.9993820697101776,0.9999341436942861,0.0625,1.0,1.0,0.0,0.0
2482964-B2,4,"(1, 1, 16, 475)","(16, 475)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9991246275040366,0.9992816518729482,0.9998938627533827,0.0625,0.811111111111111,1.0,0.0,0.0
2483215-B6,4,"(1, 1, 16, 315)","(16, 315)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.9988797429233726,0.9993743451549837,0.9999685578256768,0.0625,1.0,0.9083333333333334,0.0,0.0
2483768-B4,4,"(1, 1, 16, 148)","(16, 148)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9991405845337997,0.9992901383445207,0.9999072990207722,0.0625,1.0,1.0,0.0,0.0
2485259-B6,4,"(1, 1, 16, 174)","(16, 174)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9990882913939793,0.9993947699483579,0.9999323893734791,0.0625,1.0,0.9750000000000001,0.0,0.0
2486100-B,4,"(1, 1, 16, 280)","(16, 280)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,1.0,1.0000001192092896,0.9989036876692889,0.999289061969795,0.9999738840845951,0.0625,1.0,0.895,0.0,0.0
2486104-B2,4,"(1, 1, 16, 111)","(16, 111)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999999403953552,1.0000001192092896,0.9992023310888067,0.9995585535553988,0.9999885758380782,0.0625,1.0,1.0,0.0,0.0
2486165-B2,4,"(1, 1, 16, 247)","(16, 247)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9988423515408602,0.9992119726745798,0.9999539563348535,0.0625,1.0,1.0,0.0,0.0
2486262-B4,4,"(1, 1, 16, 141)","(16, 141)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9990777423798878,0.9993781275620781,0.9999620463098647,0.0625,1.0,1.0,0.0,0.0
2486653-B3,4,"(1, 1, 16, 318)","(16, 318)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0,0.9986638866635644,0.9990227984310776,0.9999074529546592,0.0625,1.0,1.0,0.0,0.0
2486859-B2,4,"(1, 1, 16, 60)","(16, 60)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999999403953552,1.0000001192092896,0.9992282973670069,0.9994555145547288,0.9999492867008954,0.0625,1.0,1.0,0.0,0.0
2487935-B2,4,"(1, 1, 16, 236)","(16, 236)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9992626273864968,0.999602065708266,0.999971498537615,0.0625,1.0,1.0,0.0,0.0
2488044-B3,4,"(1, 1, 16, 283)","(16, 283)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9985100378351602,0.9991267771234302,0.999963575969476,0.0625,1.0,0.8483333333333334,0.0,0.0
2488065-B3,4,"(1, 1, 16, 162)","(16, 162)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9991289531904629,0.9994624147955085,0.9999688709446446,0.0625,1.0,1.0,0.0,0.0
2488344-B2,4,"(1, 1, 16, 143)","(16, 143)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.9993471317641887,0.9996340785379523,0.9999886035175217,0.0625,1.0,1.0,0.0,0.0
