slide_id,fold,label,pred,correct,n_low,n_high,low_avg_attention_entropy,proto_attention_entropy_mean,proto_attention_entropy_std,proto_top1_pairwise_dist_mean,proto_top1_pairwise_dist_median,proto_top1_unique_ratio,low_top3_score_sum,low_top5_score_sum,low_top10_score_sum
25021901B2,2,0,0,1,318,4812,2.620665507303026,2.6047508887682485,0.31735370554931386,0.0,0.0,0.0625,0.5642309188842773,0.6732016801834106,0.8015518188476562
25021911B2,2,0,0,1,299,4120,2.235641452870939,2.222868495529416,0.25539015126400166,0.0,0.0,0.0625,0.7089446783065796,0.7785532474517822,0.90290367603302
25021973B2,2,0,0,1,273,3837,2.405376779809381,2.3979838317809747,0.14779363928337932,0.0,0.0,0.0625,0.548674464225769,0.7225186824798584,0.9324786067008972
25022038B2,2,0,0,1,111,1581,2.2668872875401123,2.2518623416398564,0.30766391420050787,0.0,0.0,0.0625,0.6973977088928223,0.7536560893058777,0.8409251570701599
25022354B2,2,0,0,1,312,4538,2.9154256974296135,2.9042065038272424,0.22316186675579125,0.0,0.0,0.0625,0.4572853446006775,0.6191211938858032,0.8133906722068787
25023573B,2,0,0,1,191,2681,2.0145908910379404,1.9951378320444442,0.3929001554961858,0.0,0.0,0.0625,0.7592692375183105,0.8100059628486633,0.8744843602180481
25023590B3,2,0,0,1,222,2995,1.9645204903697469,1.949036639465911,0.31153946515179737,0.0,0.0,0.0625,0.7640550136566162,0.8224121332168579,0.9042853116989136
25023590B4,2,0,0,1,166,2256,1.9590918837778988,1.9488712328559619,0.2035816141632493,0.0,0.0,0.0625,0.7453349828720093,0.8714847564697266,0.9422383904457092
25023814B,2,0,0,1,287,4032,3.0665190508448044,3.0580509941092293,0.16881113087969435,0.0,0.0,0.0625,0.3607434630393982,0.5201151371002197,0.7857850790023804
25023869B4,2,0,0,1,202,2761,3.256134891539961,3.245909906314981,0.20706846612247815,0.0,0.0,0.0625,0.3711237609386444,0.5121511220932007,0.7127960324287415
25024243B2,2,0,0,1,281,4146,2.8113181111759373,2.7924750197579513,0.3795286267978967,0.0,0.0,0.0625,0.582485020160675,0.6568313837051392,0.7416589260101318
25024302B4,2,0,0,1,166,2287,1.5954747705450987,1.5791816553702878,0.3305680182331029,0.0,0.0,0.0625,0.7891697287559509,0.8480314612388611,0.9250766634941101
25025109B2,2,0,0,1,359,5272,3.062948056170682,3.0515394241656577,0.22756375203887216,0.0,0.0,0.0625,0.4623105227947235,0.5950950384140015,0.7675458192825317
25025245B2,2,0,0,1,247,3596,2.949330017271557,2.940245585249666,0.1822878036765588,0.0,0.0,0.0625,0.42549192905426025,0.5868158340454102,0.7802780866622925
25025262B2,2,0,0,1,196,2904,1.6072356848357163,1.5944512358416456,0.2553982557365459,0.0,0.0,0.0625,0.8355610370635986,0.8850798606872559,0.9394561648368835
25025298B2,2,0,0,1,386,5726,2.8695438143210033,2.852588959720463,0.33788031048727857,0.0,0.0,0.0625,0.5357379913330078,0.6101313233375549,0.7264502048492432
25026081B2,2,0,0,1,240,3397,2.185937465369766,2.175114329634387,0.21522099468343298,0.0,0.0,0.0625,0.6086943745613098,0.7574337124824524,0.9198272824287415
25026163B,2,0,0,1,336,4868,3.380758944815291,3.369776526937468,0.21636388407442994,0.0,0.0,0.0625,0.33729302883148193,0.5027032494544983,0.6832616925239563
25026254B2,2,0,0,1,379,5696,3.1707681792380766,3.1571841235285443,0.27352317168704976,0.0,0.0,0.0625,0.4682306945323944,0.5876829028129578,0.7304372191429138
2490526B3,2,0,0,1,201,2774,0.7667710472540784,0.7525845500284937,0.28526054199388945,0.0,0.0,0.0625,0.9110000729560852,0.9357455968856812,0.9701670408248901
2490837B2,2,0,0,1,209,2909,2.2895657895050627,2.272466029251956,0.34582333590717695,0.0,0.0,0.0625,0.6789421439170837,0.7387717366218567,0.8358688354492188
2491131B2,2,0,0,1,264,3875,2.237471187113262,2.2182503465627885,0.3846212493303375,0.0,0.0,0.0625,0.6318132281303406,0.71450275182724,0.8454607725143433
2491191B3,2,0,0,1,315,4558,3.954484745483355,3.9429161232145837,0.23322694135518368,0.0,0.0,0.0625,0.28893277049064636,0.3740999102592468,0.5198719501495361
2491226B2,2,0,0,1,193,2680,2.362346032721068,2.3458366831579376,0.3253952115195357,0.0,0.0,0.0625,0.6709279417991638,0.7739909291267395,0.8575746417045593
2491275B2,2,0,0,1,214,3062,0.2096716969859055,0.20342986243102495,0.12609633894517377,0.0,0.0,0.0625,0.983591616153717,0.9876860976219177,0.9917681813240051
25001939B2,2,0,0,1,241,3385,1.48483941218187,1.4609173540709846,0.47627009249999797,0.0,0.0,0.0625,0.798105001449585,0.8251746892929077,0.8683233261108398
25002329B2,2,0,0,1,252,3519,2.6010854867631656,2.5893787627503815,0.23472254225903444,0.0,0.0,0.0625,0.5575188398361206,0.7154384255409241,0.8531054854393005
25002391B2,2,0,0,1,220,3101,2.276304610190925,2.259989547324909,0.32461863644430594,0.0,0.0,0.0625,0.639590859413147,0.7349717617034912,0.8510544300079346
25002804B2,2,0,0,1,333,4763,3.4755132695991415,3.4641627144322316,0.2289607610127967,0.0,0.0,0.0625,0.3528900742530823,0.49254080653190613,0.6415637135505676
25009148B3,2,0,0,1,176,2470,2.782674144245593,2.772788772357525,0.19835749803848313,0.0,0.0,0.0625,0.5069007277488708,0.6386392712593079,0.8427044153213501
2462609-B2,2,1,1,1,61,821,0.479629037092979,0.4709083716192015,0.17373397401448903,0.0,0.0,0.0625,0.9580920934677124,0.9838832020759583,0.992932915687561
2476286-B2,2,1,0,0,302,4315,2.4001891342303434,2.3769021631795395,0.4611072912561207,0.0,0.0,0.0625,0.6381720900535583,0.6938540935516357,0.8025242686271667
2484862-B3,2,1,1,1,236,3317,2.741670119320121,2.732378841619318,0.1856173393850602,0.0,0.0,0.0625,0.4588259756565094,0.6329141855239868,0.8549118638038635
2485473-B2,2,1,1,1,263,3743,3.02313554291605,3.0129948718274946,0.2060756832408734,0.0,0.0,0.0625,0.4508627951145172,0.5701695084571838,0.7508357763290405
2487567-B2,2,1,1,1,103,1480,1.9626300848325966,1.9506628001794137,0.23969945636397305,0.0,0.0,0.0625,0.7412164211273193,0.8173756003379822,0.9122397899627686
2488302-B2,2,1,1,1,244,3415,2.3839254601345408,2.372564883481397,0.22930262910182278,0.0,0.0,0.0625,0.6375212669372559,0.7344974279403687,0.8700978755950928
2488335-B,2,1,1,1,355,5092,2.105665125436311,2.084449597297446,0.4220948882186174,0.0,0.0,0.0625,0.7343117594718933,0.7830373048782349,0.8429648280143738
25013062B2,2,1,1,1,99,1277,2.35480314503882,2.3381474505612756,0.33008545292885877,0.0,0.0,0.0625,0.609030544757843,0.7220145463943481,0.8356771469116211
25015608B2,2,1,1,1,206,2952,2.5984052230365373,2.584775956000156,0.27078131801937966,0.0,0.0,0.0625,0.6054452657699585,0.7400019764900208,0.8405073285102844
25015640B5,2,1,1,1,126,1768,2.120826009272126,2.1143096328419295,0.1319394308172461,0.0,0.0,0.0625,0.6083047389984131,0.8000560402870178,0.9601251482963562
25017739B2,2,1,1,1,281,4162,2.497678694086357,2.4816852025878804,0.3142202595515256,0.0,0.0,0.0625,0.6461389064788818,0.7303409576416016,0.8432014584541321
25019094B8,2,1,1,1,265,3900,2.387723883289255,2.371135326065675,0.3350760697514065,34112.83635231759,34112.83635231759,0.125,0.6817054748535156,0.7481562495231628,0.8337659239768982
25019294B2,2,1,1,1,38,464,1.1363792779474395,1.1252190746991007,0.21866389408445316,0.0,0.0,0.0625,0.8982605338096619,0.9482285380363464,0.9772813320159912
25020232B,2,1,1,1,341,4933,2.893323526043755,2.8785314305458796,0.29270788584434626,0.0,0.0,0.0625,0.5299967527389526,0.6479989886283875,0.7759321928024292
25020799B3,2,1,1,1,324,4645,3.064857486325952,3.045570825374643,0.39152725702767016,0.0,0.0,0.0625,0.5206015110015869,0.6166946291923523,0.717083752155304
25021196B2,2,1,1,1,120,1453,2.4518583723939997,2.4383573382522767,0.2648274563842999,0.0,0.0,0.0625,0.6396880745887756,0.7287676930427551,0.8466750979423523
25021558B2,2,1,0,0,79,1047,2.7577801505507082,2.749293238875323,0.1667958753965616,0.0,0.0,0.0625,0.4516097605228424,0.6255763173103333,0.8527382016181946
25021890B6,2,1,1,1,284,3970,2.7590457645463027,2.7369417226001542,0.44190116338898444,0.0,0.0,0.0625,0.5726597309112549,0.6486465334892273,0.7531511783599854
25022458B2,2,1,1,1,327,4696,3.680051070455904,3.6684836093552926,0.23527689409981287,0.0,0.0,0.0625,0.3279038071632385,0.42027735710144043,0.5705214142799377
25022584B2,2,1,1,1,210,2946,2.1649279579805087,2.15093589769694,0.28321371831647824,0.0,0.0,0.0625,0.6841440200805664,0.8016831278800964,0.8953129649162292
25023327B3,2,1,1,1,38,510,0.9248307543951566,0.9175759683472935,0.14572541266124608,0.0,0.0,0.0625,0.9513756036758423,0.9718867540359497,0.9934290051460266
25023828B,2,1,1,1,256,3791,2.051190953503223,2.031450622177372,0.3965146924188371,0.0,0.0,0.0625,0.7478913068771362,0.7981780767440796,0.8546280860900879
25024695B2,2,1,1,1,124,1743,2.5737621834522604,2.563727514588301,0.19355126990276914,4873.302916457744,0.0,0.125,0.5687205195426941,0.7073242664337158,0.8517972230911255
25025291B,2,1,0,0,238,3428,3.093056245996366,3.083882518997399,0.18596997776400548,0.0,0.0,0.0625,0.4021579325199127,0.5509515404701233,0.7520131468772888
25025567B4,2,1,0,0,105,1402,2.6385587879794445,2.627836417115626,0.21706824897040178,0.0,0.0,0.0625,0.5468068718910217,0.684450626373291,0.8143255710601807
25026294B3,2,1,1,1,416,5954,3.7140296269948387,3.7008222058215976,0.26651865709585837,0.0,0.0,0.0625,0.34068530797958374,0.4531915783882141,0.592799186706543
2490980B,2,1,1,1,394,5912,2.3335068077482948,2.3120587957639804,0.42359656661970607,0.0,0.0,0.0625,0.652046799659729,0.7411885857582092,0.8354414701461792
25002379B2,2,1,1,1,177,2523,2.150790212486941,2.1395319141816964,0.22862992362452103,0.0,0.0,0.0625,0.6894608736038208,0.7982378602027893,0.9222370982170105
25027718B2,2,1,1,1,237,3523,3.11174288259623,3.093707809812293,0.3630018779768732,0.0,0.0,0.0625,0.5236547589302063,0.5847812294960022,0.6874526143074036
25028010B2a,2,1,1,1,132,1839,3.1905087968327663,3.1823308478019237,0.16371063858873172,0.0,0.0,0.0625,0.35166117548942566,0.5248475074768066,0.7106192111968994
25028010B3,2,1,1,1,239,3182,3.1961355839845274,3.180655253856502,0.3088328668999476,0.0,0.0,0.0625,0.4920937716960907,0.5674984455108643,0.6747432947158813
25028014B4,2,1,1,1,167,2330,2.198258867971771,2.1890136937134947,0.18510267333065988,0.0,0.0,0.0625,0.6845705509185791,0.8027770519256592,0.9138520956039429
25028147B3,2,1,1,1,138,1958,3.66913487815373,3.6629773852483267,0.12103096500354424,0.0,0.0,0.0625,0.21724873781204224,0.3175466060638428,0.5332352519035339
25028151B2,2,1,1,1,178,2445,2.9842387976175675,2.9708991819851,0.26611519521024163,0.0,0.0,0.0625,0.4784358739852905,0.5864717960357666,0.7486184239387512
25028862B2,2,1,1,1,189,2597,1.451475253964623,1.4360696402944675,0.3184667529288756,0.0,0.0,0.0625,0.8112892508506775,0.8606345653533936,0.9405991435050964
25028879B3,2,1,0,0,283,4014,2.364768306718558,2.3514458443985444,0.2630329476060368,0.0,0.0,0.0625,0.6764295101165771,0.7766950726509094,0.8663392663002014
25028885B2,2,1,1,1,252,3730,3.0654941042274624,3.050660286469736,0.2999991632935846,0.0,0.0,0.0625,0.4538307785987854,0.5378962159156799,0.6914716958999634
25029179B,2,1,1,1,355,5002,1.3169474430648325,1.3024998083646664,0.29843317487182985,0.0,0.0,0.0625,0.868046760559082,0.9172521233558655,0.9623810648918152
25030118B2,2,1,1,1,134,1723,2.9985203683272763,2.9887046328941675,0.19740197043061583,0.0,0.0,0.0625,0.4575652480125427,0.5697072744369507,0.7248767614364624
25032143B2,2,1,1,1,95,1315,2.8158361225721684,2.8051272562385683,0.21836097878141736,0.0,0.0,0.0625,0.518530011177063,0.6431534290313721,0.777518093585968
25032143B3,2,1,1,1,63,770,0.6115005203475269,0.601194345956169,0.20916020595723459,0.0,0.0,0.0625,0.9568212032318115,0.9680109024047852,0.983678936958313
25032626B2,2,1,1,1,159,2265,1.5285623633364407,1.5136137757738117,0.2941976125051342,0.0,0.0,0.0625,0.8163177967071533,0.8938734531402588,0.9567134380340576
25033178B4,2,1,1,1,294,4126,2.804324033085561,2.786407530126604,0.3569979266133582,0.0,0.0,0.0625,0.5936233997344971,0.6841363310813904,0.7797080874443054
25034940B10,2,1,1,1,125,1689,0.7808166494129215,0.7650726335556532,0.3101705141450436,0.0,0.0,0.0625,0.9145740270614624,0.9337787628173828,0.9651826024055481
25035354B,2,1,1,1,268,3716,2.4998436502530756,2.4861334088055416,0.2662188666926129,11821.768449770954,0.0,0.125,0.6547830104827881,0.7441398501396179,0.858675479888916
25035882B3,2,1,1,1,137,1905,2.398315787878442,2.3881042400699215,0.20617159845980285,0.0,0.0,0.0625,0.6099094748497009,0.7667950987815857,0.8902270793914795
25036226B4,2,1,1,1,241,3409,3.0568157168980274,3.0435903905412665,0.26767422008795533,0.0,0.0,0.0625,0.4991552233695984,0.5732793807983398,0.7062649130821228
25036341B,2,1,0,0,77,1072,1.9423342402199957,1.927440589449033,0.30934724946790276,0.0,0.0,0.0625,0.6997364163398743,0.7581921815872192,0.8681662678718567
25042220B2,2,1,1,1,356,5216,2.288482693385224,2.2770868507053583,0.22828931514005962,0.0,0.0,0.0625,0.6537017822265625,0.786598265171051,0.8897855877876282
25042465B3,2,1,1,1,197,2919,1.627837335964227,1.6160073427952548,0.23813195964604342,0.0,0.0,0.0625,0.7859421372413635,0.8794847726821899,0.9585745334625244
25042830B2,2,1,1,1,157,2308,1.580464966766486,1.5643785702140203,0.32502509555714654,0.0,0.0,0.0625,0.8290624618530273,0.8780348896980286,0.9358084201812744
25045403B,2,1,1,1,74,945,1.8613849241561813,1.8476628561819073,0.2796205730505168,0.0,0.0,0.0625,0.7525344491004944,0.8312681913375854,0.9053104519844055
25045625B2,2,1,0,0,232,3377,3.796334267451162,3.7863331998182677,0.19920144710198132,0.0,0.0,0.0625,0.2865176498889923,0.3953770399093628,0.5575628876686096
25045801B1,2,1,1,1,109,1546,3.0664308603612773,3.057284236958102,0.18446353746154978,0.0,0.0,0.0625,0.4354987144470215,0.5388400554656982,0.7303204536437988
25046855B,2,1,1,1,228,3144,3.3000728253913105,3.2869800285199817,0.2627702991174278,0.0,0.0,0.0625,0.4129260778427124,0.5955758094787598,0.6981320977210999
25047815B,2,1,1,1,203,2890,2.0923474373703237,2.076778903928118,0.30555634352738703,0.0,0.0,0.0625,0.7196847796440125,0.8278294205665588,0.8975709676742554
25047844B2,2,1,1,1,119,1542,2.3422922109396107,2.3328578418646373,0.18912223671117706,0.0,0.0,0.0625,0.595996081829071,0.7664610147476196,0.9099591374397278
25049669B3,2,1,1,1,287,4306,3.0561575478523,3.0445525363738364,0.23049091807765862,0.0,0.0,0.0625,0.42261359095573425,0.5692310333251953,0.7875270247459412
25050415B2,2,1,1,1,314,4480,1.247580187124968,1.2297364759655407,0.35557129738443366,0.0,0.0,0.0625,0.9089544415473938,0.9206180572509766,0.9375000596046448
25052654B2,2,1,1,1,69,939,1.1259077742970487,1.1166180246086177,0.19185706529396948,0.0,0.0,0.0625,0.897292971611023,0.9545382857322693,0.9833414554595947
25053683B2,2,1,0,0,232,3292,2.8886357804669034,2.875711873761397,0.2605714022978394,0.0,0.0,0.0625,0.5291728377342224,0.6276788711547852,0.7675337195396423
25054212B,2,1,1,1,256,3745,1.8581738227948879,1.83654748348935,0.44414195909553505,0.0,0.0,0.0625,0.7717517018318176,0.8273736238479614,0.8745072484016418
25054489B3,2,1,1,1,220,3278,1.4180238801902458,1.4046951986785998,0.2683416371028266,0.0,0.0,0.0625,0.88502037525177,0.9100466966629028,0.9441149234771729
25055681B2,2,1,1,1,139,1913,2.3092474125653313,2.303314267194919,0.11832761337343044,0.0,0.0,0.0625,0.5410047769546509,0.7391544580459595,0.9334179162979126
25058118B4,2,1,1,1,275,3920,3.6393808341249834,3.6284320691718026,0.22228924486359275,0.0,0.0,0.0625,0.31404733657836914,0.4569443464279175,0.6158173084259033
25058746B4,2,1,1,1,182,2630,1.507898023661766,1.4845415656772158,0.47408486945361655,0.0,0.0,0.0625,0.7961751818656921,0.832034707069397,0.8834753632545471
25062444B,2,1,1,1,191,2781,3.178683516771179,3.1649100602842037,0.2801052803390899,0.0,0.0,0.0625,0.4538084864616394,0.5516539216041565,0.6948666572570801
2460399-B2,3,0,0,1,285,4103,5.008347413631422,4.806354888966213,0.5621424355323487,9627.177046809984,0.0,0.125,0.13137930631637573,0.17774541676044464,0.2721793055534363
2460404-B3,3,0,0,1,308,4243,3.222718907804922,2.71026933894158,2.0179446770762146,0.0,0.0,0.0625,0.6443952918052673,0.6645839214324951,0.6866247057914734
2460591-B2,3,0,0,1,253,3248,3.966356623649081,3.576222563034043,1.3056578156266676,0.0,0.0,0.0625,0.4038422703742981,0.48074185848236084,0.5766096711158752
2460753-B2,3,0,0,1,201,2859,4.402289523734864,4.1313896271232,0.7754460574978393,0.0,0.0,0.0625,0.23137283325195312,0.31577152013778687,0.4156981408596039
2461718-B3,3,0,0,1,82,1067,3.770834794144017,3.5522452889411373,0.5641278553062825,25097.208409614504,0.0,0.125,0.24812404811382294,0.3621433675289154,0.528717041015625
2461755-B3,3,0,0,1,247,3325,4.772184151988709,4.546089893321685,0.6337710337260579,0.0,0.0,0.0625,0.1682349443435669,0.2171485275030136,0.3178151845932007
2461836-B2,3,0,0,1,144,1998,4.309191499014215,4.103346240685422,0.5763966650685008,26382.726870435516,0.0,0.125,0.21980667114257812,0.28071919083595276,0.39067357778549194
2462293-B3,3,0,0,1,127,1781,3.4066156371575773,3.0832418771674535,1.1814336769397429,0.0,0.0,0.0625,0.4870303273200989,0.5261502861976624,0.6004562973976135
2462830-B2,3,0,0,1,103,1417,3.6736847698098916,3.4329326695042788,0.8042190686046795,0.0,0.0,0.0625,0.3834817707538605,0.4353370666503906,0.5273085236549377
2462840-B5,3,0,0,1,286,4219,4.3705484210783005,4.031297567048048,1.0784926479395545,2976.65369164772,0.0,0.125,0.2853257358074188,0.3819935917854309,0.505829930305481
2462920-B3,3,0,0,1,273,3827,4.360870059698429,4.0454243734221915,1.037379478935766,0.0,0.0,0.0625,0.314347505569458,0.3974993824958801,0.4853118360042572
2462921-B,3,0,0,1,311,4466,4.820124598581999,4.5383225613326506,0.7902161576339195,6755.296257011975,0.0,0.125,0.16459715366363525,0.2240259051322937,0.33185631036758423
2464690-B2,3,0,0,1,244,3451,4.778687769945046,4.551070517532106,0.6248276273499791,0.0,0.0,0.0625,0.16023361682891846,0.22706303000450134,0.32284674048423767
2464817-B,3,0,0,1,265,3919,4.7767933284304105,4.514733306724628,0.7039346967076326,0.0,0.0,0.0625,0.13958829641342163,0.19769474864006042,0.3211294710636139
2465367-B3,3,0,0,1,125,1600,3.8392336967971836,3.542734219287036,0.853920941982497,0.0,0.0,0.0625,0.3331875205039978,0.42558610439300537,0.5547947883605957
2465639-B2,3,0,0,1,137,1782,3.6462319505614813,3.3104373008735353,1.0709641236401555,7856.49350855711,0.0,0.125,0.4467981457710266,0.5048956274986267,0.595643937587738
2465795-B4,3,0,0,1,293,4156,4.635366675569617,4.340457547039069,0.8900585865919672,0.0,0.0,0.0625,0.2380673587322235,0.3084357678890228,0.405195951461792
2466152-B2,3,0,0,1,155,2250,3.7885788765291863,3.4761159195344993,1.0452993557716417,0.0,0.0,0.0625,0.3946617543697357,0.4559482932090759,0.5436769723892212
2466881-B2,3,0,1,0,212,2895,4.119697869212878,3.8119078701181155,1.0306881094049258,0.0,0.0,0.0625,0.34142738580703735,0.4039084017276764,0.5071977972984314
2468105-B2,3,0,0,1,299,4143,4.830150124280827,4.5938925842740606,0.7397596937815957,0.0,0.0,0.0625,0.20917251706123352,0.2823950946331024,0.36574435234069824
2468321-B2,3,0,0,1,141,1885,4.247096042246749,4.004009200583901,0.6266385699287753,25926.15429051569,0.0,0.125,0.15701423585414886,0.24779775738716125,0.43222588300704956
2469661-B,3,0,0,1,94,1184,3.2040781424309768,2.8330136566104405,1.1140351562051514,0.0,0.0,0.0625,0.47426265478134155,0.5640138387680054,0.6983537673950195
2469916-B2,3,0,0,1,225,2967,4.186165170569453,3.836586423405614,1.047141590881261,2080.204440824267,0.0,0.125,0.2924875020980835,0.3750835359096527,0.5078604221343994
2469965-B2,3,0,0,1,302,4290,4.504271619887215,4.206518372195826,1.0062006910980836,0.0,0.0,0.0625,0.2921410799026489,0.36150041222572327,0.4522855281829834
2470405-B2,3,0,0,1,253,3708,4.606311233941596,4.339798999277759,0.7902691348031444,8523.838984870608,0.0,0.125,0.2322172075510025,0.29793280363082886,0.3861162066459656
2471887-B,3,0,0,1,223,3135,4.596351348881834,4.341501196944291,0.7082728125981093,0.0,0.0,0.0625,0.18560709059238434,0.25430822372436523,0.3678159713745117
2472500-B2,3,0,1,0,141,1962,3.9759169085216426,3.692409068705805,0.8345113558860318,8087.062184826453,0.0,0.125,0.3230736255645752,0.3921838700771332,0.5161316394805908
2472505-B,3,0,0,1,112,1592,3.902945496355998,3.6748600701756686,0.6992403516196136,3822.9333333333334,0.0,0.125,0.3248468339443207,0.4153575897216797,0.5097509622573853
2472509-B6,3,0,0,1,461,6909,5.278595842588878,5.0633264913207645,0.7180851289691651,0.0,0.0,0.0625,0.1761283278465271,0.22773385047912598,0.29508379101753235
2474500-B2,3,0,0,1,257,3784,4.771671874937521,4.556751299670491,0.6643520365261142,0.0,0.0,0.0625,0.19718462228775024,0.2718084752559662,0.3654248118400574
2474612-B2,3,0,0,1,268,3923,4.567102136888834,4.2699839460159685,0.8767466806500948,955.7333333333333,0.0,0.125,0.23162531852722168,0.30286160111427307,0.4216892719268799
2474631-B3,3,0,0,1,293,4105,4.983050560587719,4.759092263907458,0.6127650359989486,7232.372103950404,0.0,0.125,0.12044422328472137,0.1847320795059204,0.28714463114738464
2474721-B,3,0,0,1,309,4548,5.203897199645643,5.017224894065705,0.47057493517906207,0.0,0.0,0.0625,0.08580832183361053,0.12653028964996338,0.20383284986019135
2474901-B,3,0,0,1,250,3626,4.7878718000284675,4.5625980118687615,0.6310718149720854,0.0,0.0,0.0625,0.16088362038135529,0.21703317761421204,0.32010209560394287
2475184-B2,3,0,0,1,243,3242,3.9807013617585962,3.655753572201971,1.2324127087734873,0.0,0.0,0.0625,0.4104101359844208,0.4600679874420166,0.5191689729690552
2476750-B,3,0,0,1,320,4596,4.333962193488018,4.043416713474139,1.1587912329497714,0.0,0.0,0.0625,0.3595907688140869,0.3970809578895569,0.44786927103996277
2476984-B2,3,0,0,1,79,1070,3.8763224957771953,3.7111039202799043,0.4363639921483548,0.0,0.0,0.0625,0.2246396243572235,0.32818377017974854,0.4629364013671875
2477058-B2,3,0,0,1,224,3382,3.9897347451365626,3.6684986066470957,1.1656954436110327,0.0,0.0,0.0625,0.3866595923900604,0.44427841901779175,0.5144463181495667
2477118-B3,3,0,0,1,221,3195,4.582614075449509,4.341643097797531,0.7001108126999306,0.0,0.0,0.0625,0.21423959732055664,0.27547574043273926,0.3733533024787903
2477118-B4,3,0,0,1,167,2364,4.481938003934087,4.279005312597899,0.5594329285178754,3924.758000762237,0.0,0.1875,0.18101392686367035,0.2526129484176636,0.3669063150882721
2477476-B2,3,0,0,1,313,4584,5.016681004761164,4.800738885454258,0.6298536365358144,0.0,0.0,0.0625,0.16176936030387878,0.20636260509490967,0.2944263815879822
2477695-B2,3,0,0,1,305,4519,4.747391449144018,4.504419954259019,0.8149127785224902,0.0,0.0,0.0625,0.23053644597530365,0.28702086210250854,0.37268128991127014
2477814-B5,3,0,0,1,143,2119,4.056558751200173,3.7762223714755097,0.7847833506832701,4300.8,8192.0,0.125,0.2511194348335266,0.3920343220233917,0.5003633499145508
2481696-B4,3,0,0,1,181,2513,4.123643795445375,3.8251774356007533,0.9133719212040293,0.0,0.0,0.0625,0.29179197549819946,0.37232092022895813,0.5075785517692566
2481750-B2,3,0,0,1,248,3545,4.903507719928342,4.702126909457866,0.5359881503383973,1846.0422530375624,0.0,0.125,0.11295576393604279,0.1726624220609665,0.2836723327636719
2482056-B9,3,0,0,1,187,2621,4.0796378349337985,3.7635606659949272,0.9735204815738449,0.0,0.0,0.0625,0.3302977979183197,0.4154241383075714,0.51993727684021
2482947-B2,3,0,0,1,148,2208,4.326655997796583,4.105797157962844,0.590273884480976,1448.1546878700494,0.0,0.125,0.18128278851509094,0.2609673738479614,0.41384461522102356
2482956-B,3,0,0,1,100,1329,3.8535562513448043,3.5985432222213847,0.6659324857031557,0.0,0.0,0.0625,0.24313722550868988,0.3480602204799652,0.5415825247764587
2482992-B,3,0,0,1,235,3302,4.643908702742344,4.386807649067383,0.707158415952286,16807.017518617366,0.0,0.125,0.18468043208122253,0.24290335178375244,0.36255571246147156
2483363-B3,3,0,0,1,349,5012,4.85140233197151,4.563953820492534,0.8617594539198882,16895.632568018507,0.0,0.1875,0.16556882858276367,0.2571392357349396,0.38169318437576294
2483862-B2,3,0,0,1,198,2674,3.9990965378004413,3.677417067650716,1.076666494514068,0.0,0.0,0.0625,0.3821716606616974,0.44683781266212463,0.5222486257553101
2484209-B2,3,0,0,1,393,5862,5.110473675894012,4.8784349975137715,0.732579902567093,0.0,0.0,0.0625,0.19512689113616943,0.23865965008735657,0.31171199679374695
2484220-B3,3,0,0,1,378,5652,4.912265937368063,4.616960138685263,0.8737537711430468,0.0,0.0,0.0625,0.1952061951160431,0.25048455595970154,0.33597880601882935
2484228-B,3,0,0,1,467,6897,5.424481497692216,5.199100295730784,0.6286235203522078,0.0,0.0,0.0625,0.10190650820732117,0.14369362592697144,0.22493641078472137
2484301-B2,3,0,0,1,254,3770,4.813704415900422,4.590099806594846,0.6290803881922231,0.0,0.0,0.0625,0.1480819433927536,0.2107066810131073,0.3185369670391083
2484463-B2,3,0,0,1,219,3250,4.32279411596769,4.039094649416374,0.9022564001255196,0.0,0.0,0.0625,0.28965407609939575,0.36567407846450806,0.4828706979751587
2484883-B2,3,0,0,1,258,3583,4.479313099628556,4.1682727719284,0.9168852306658125,0.0,0.0,0.0625,0.21093975007534027,0.3153287172317505,0.4431573450565338
2485059-B2,3,0,0,1,265,3915,4.724644966518536,4.478248776104331,0.7345762731613964,0.0,0.0,0.0625,0.20248210430145264,0.2655171751976013,0.3751842975616455
2485635-B2,3,0,0,1,253,3774,4.955716363802251,4.776063921106086,0.5046678363174305,0.0,0.0,0.0625,0.1338082104921341,0.17342115938663483,0.26103413105010986
2485803-B2,3,0,0,1,519,7752,4.447616445407908,4.094517986978768,1.4462024494109256,0.0,0.0,0.0625,0.37012848258018494,0.4070194959640503,0.4582997262477875
2486197-B2,3,0,0,1,256,3655,4.814763521856343,4.57652288082939,0.6446410494288436,12048.716242490093,0.0,0.1875,0.13616642355918884,0.19514723122119904,0.3144066035747528
2487143-B,3,0,0,1,204,2900,3.6946793709429246,3.332078744678932,1.329224351475475,0.0,0.0,0.0625,0.47574159502983093,0.5268319845199585,0.5890496969223022
2487651-B,3,0,0,1,160,2295,4.302335719067987,4.047961879330875,0.6804301721515681,0.0,0.0,0.0625,0.20108461380004883,0.2569469213485718,0.38356441259384155
2487664-B2,3,0,0,1,126,1748,3.8300669363898145,3.532341186520881,0.8644602376016544,0.0,0.0,0.0625,0.32405564188957214,0.4231681823730469,0.5611859560012817
2487896-B2,3,0,0,1,198,2495,4.028534353745105,3.712495541478539,1.0542712089728778,7066.641610853771,0.0,0.125,0.37341055274009705,0.43488770723342896,0.5326300263404846
