slide_id,fold,prototype_id,anchor_rank,anchor_score,coord_x,coord_y
2469074-B2,4,9,3,0.06030504032969475,21440.0,29731.0
2469074-B2,4,10,1,0.11465701460838318,89091.0,36499.0
2469074-B2,4,10,2,0.0933123454451561,80899.0,32403.0
2469074-B2,4,10,3,0.05892270803451538,21440.0,29731.0
2469074-B2,4,11,1,0.11541400849819183,89091.0,36499.0
2469074-B2,4,11,2,0.09098749607801437,80899.0,32403.0
2469074-B2,4,11,3,0.05980315059423447,21440.0,29731.0
2469074-B2,4,12,1,0.11550208926200867,89091.0,36499.0
2469074-B2,4,12,2,0.09066879749298096,80899.0,32403.0
2469074-B2,4,12,3,0.060018524527549744,21440.0,29731.0
2469074-B2,4,13,1,0.11043542623519897,89091.0,36499.0
2469074-B2,4,13,2,0.08727147430181503,80899.0,32403.0
2469074-B2,4,13,3,0.05771639943122864,21440.0,29731.0
2469074-B2,4,14,1,0.11569250375032425,89091.0,36499.0
2469074-B2,4,14,2,0.08895585685968399,80899.0,32403.0
2469074-B2,4,14,3,0.0614904947578907,21440.0,29731.0
2469074-B2,4,15,1,0.11700049787759781,89091.0,36499.0
2469074-B2,4,15,2,0.09679760038852692,80899.0,32403.0
2469074-B2,4,15,3,0.06078194081783295,21440.0,29731.0
2469230-B,4,0,1,0.13839839398860931,86758.0,4096.0
2469230-B,4,0,2,0.1284187138080597,32065.0,24576.0
2469230-B,4,0,3,0.05471883341670036,99046.0,16384.0
2469230-B,4,1,1,0.1416875571012497,86758.0,4096.0
2469230-B,4,1,2,0.1292603313922882,32065.0,24576.0
2469230-B,4,1,3,0.054174505174160004,99046.0,16384.0
2469230-B,4,2,1,0.13701064884662628,86758.0,4096.0
2469230-B,4,2,2,0.1267712265253067,32065.0,24576.0
2469230-B,4,2,3,0.056031618267297745,99046.0,16384.0
2469230-B,4,3,1,0.12523850798606873,86758.0,4096.0
2469230-B,4,3,2,0.11544997245073318,32065.0,24576.0
2469230-B,4,3,3,0.05187441036105156,99046.0,16384.0
2469230-B,4,4,1,0.12246323376893997,86758.0,4096.0
2469230-B,4,4,2,0.1148473471403122,32065.0,24576.0
2469230-B,4,4,3,0.05334235355257988,99046.0,16384.0
2469230-B,4,5,1,0.13429805636405945,86758.0,4096.0
2469230-B,4,5,2,0.12426076084375381,32065.0,24576.0
2469230-B,4,5,3,0.05432022362947464,99046.0,16384.0
2469230-B,4,6,1,0.14402861893177032,86758.0,4096.0
2469230-B,4,6,2,0.13303756713867188,32065.0,24576.0
2469230-B,4,6,3,0.057539600878953934,99046.0,16384.0
2469230-B,4,7,1,0.11836570501327515,86758.0,4096.0
2469230-B,4,7,2,0.1093280017375946,32065.0,24576.0
2469230-B,4,7,3,0.051955271512269974,99046.0,16384.0
2469230-B,4,8,1,0.11713051050901413,86758.0,4096.0
2469230-B,4,8,2,0.11110148578882217,32065.0,24576.0
2469230-B,4,8,3,0.05046166479587555,99046.0,16384.0
2469230-B,4,9,1,0.13517190515995026,86758.0,4096.0
2469230-B,4,9,2,0.12530605494976044,32065.0,24576.0
2469230-B,4,9,3,0.0534406378865242,99046.0,16384.0
2469230-B,4,10,1,0.12489482760429382,86758.0,4096.0
2469230-B,4,10,2,0.11779499053955078,32065.0,24576.0
2469230-B,4,10,3,0.05295771360397339,99046.0,16384.0
2469230-B,4,11,1,0.12267086654901505,86758.0,4096.0
2469230-B,4,11,2,0.11613330245018005,32065.0,24576.0
2469230-B,4,11,3,0.05331467464566231,99046.0,16384.0
2469230-B,4,12,1,0.12488286942243576,86758.0,4096.0
2469230-B,4,12,2,0.11623531579971313,32065.0,24576.0
2469230-B,4,12,3,0.05308078974485397,99046.0,16384.0
2469230-B,4,13,1,0.11645704507827759,86758.0,4096.0
2469230-B,4,13,2,0.11008290946483612,32065.0,24576.0
2469230-B,4,13,3,0.051219310611486435,99046.0,16384.0
2469230-B,4,14,1,0.1263589859008789,86758.0,4096.0
2469230-B,4,14,2,0.1145404651761055,32065.0,24576.0
2469230-B,4,14,3,0.05279120057821274,99046.0,16384.0
2469230-B,4,15,1,0.13379213213920593,86758.0,4096.0
2469230-B,4,15,2,0.1249643862247467,32065.0,24576.0
2469230-B,4,15,3,0.052930328994989395,99046.0,16384.0
2469256-B2,4,0,1,0.07181928306818008,81925.0,26897.0
2469256-B2,4,0,2,0.06427741050720215,21729.0,35217.0
2469256-B2,4,0,3,0.053691595792770386,102405.0,43281.0
2469256-B2,4,1,1,0.07277515530586243,81925.0,26897.0
2469256-B2,4,1,2,0.06649348884820938,21729.0,35217.0
2469256-B2,4,1,3,0.053789738565683365,102405.0,43281.0
2469256-B2,4,2,1,0.07578901201486588,81925.0,26897.0
2469256-B2,4,2,2,0.06038569658994675,21729.0,35217.0
2469256-B2,4,2,3,0.05498132109642029,102405.0,43281.0
2469256-B2,4,3,1,0.06525919586420059,81925.0,26897.0
2469256-B2,4,3,2,0.05977840721607208,21729.0,35217.0
2469256-B2,4,3,3,0.05056435987353325,102405.0,43281.0
2469256-B2,4,4,1,0.06864475458860397,81925.0,26897.0
2469256-B2,4,4,2,0.05701741948723793,21729.0,35217.0
2469256-B2,4,4,3,0.05083872750401497,102405.0,43281.0
2469256-B2,4,5,1,0.07550971955060959,81925.0,26897.0
2469256-B2,4,5,2,0.06061718612909317,21729.0,35217.0
2469256-B2,4,5,3,0.05376738682389259,102405.0,43281.0
2469256-B2,4,6,1,0.0780356228351593,81925.0,26897.0
2469256-B2,4,6,2,0.06428927928209305,21729.0,35217.0
2469256-B2,4,6,3,0.056134432554244995,102405.0,43281.0
2469256-B2,4,7,1,0.06644688546657562,81925.0,26897.0
2469256-B2,4,7,2,0.05528615042567253,21729.0,35217.0
2469256-B2,4,7,3,0.05029384046792984,102405.0,43281.0
2469256-B2,4,8,1,0.06439605355262756,81925.0,26897.0
2469256-B2,4,8,2,0.05546941980719566,21729.0,35217.0
2469256-B2,4,8,3,0.04950670897960663,102405.0,43281.0
2469256-B2,4,9,1,0.07244103401899338,81925.0,26897.0
2469256-B2,4,9,2,0.06055181473493576,21729.0,35217.0
2469256-B2,4,9,3,0.05350455641746521,102405.0,43281.0
2469256-B2,4,10,1,0.07140398025512695,81925.0,26897.0
2469256-B2,4,10,2,0.056805435568094254,21729.0,35217.0
2469256-B2,4,10,3,0.0505337156355381,102405.0,43281.0
2469256-B2,4,11,1,0.07086192816495895,81925.0,26897.0
2469256-B2,4,11,2,0.0557590052485466,21729.0,35217.0
2469256-B2,4,11,3,0.05081264302134514,102405.0,43281.0
2469256-B2,4,12,1,0.07176560163497925,81925.0,26897.0
2469256-B2,4,12,2,0.056140199303627014,21729.0,35217.0
2469256-B2,4,12,3,0.051814112812280655,102405.0,43281.0
2469256-B2,4,13,1,0.06728001683950424,81925.0,26897.0
2469256-B2,4,13,2,0.055030398070812225,21729.0,35217.0
2469256-B2,4,13,3,0.049207162111997604,102405.0,43281.0
2469256-B2,4,14,1,0.06441854685544968,81925.0,26897.0
2469256-B2,4,14,2,0.06044023856520653,21729.0,35217.0
2469256-B2,4,14,3,0.051730573177337646,102405.0,43281.0
2469256-B2,4,15,1,0.06882301717996597,81925.0,26897.0
2469256-B2,4,15,2,0.06268349289894104,21729.0,35217.0
2469256-B2,4,15,3,0.051461320370435715,102405.0,43281.0
2469693-B,4,0,1,0.1679876744747162,106946.0,36864.0
2469693-B,4,0,2,0.11976578831672668,49008.0,29649.0
2469693-B,4,0,3,0.082016222178936,32624.0,33745.0
2469693-B,4,1,1,0.16493529081344604,106946.0,36864.0
2469693-B,4,1,2,0.12141204625368118,49008.0,29649.0
2469693-B,4,1,3,0.08242933452129364,32624.0,33745.0
2469693-B,4,2,1,0.16729429364204407,106946.0,36864.0
2469693-B,4,2,2,0.12255444377660751,49008.0,29649.0
2469693-B,4,2,3,0.08221499621868134,32624.0,33745.0
2469693-B,4,3,1,0.14444902539253235,106946.0,36864.0
2469693-B,4,3,2,0.11286705732345581,49008.0,29649.0
2469693-B,4,3,3,0.08041580021381378,32624.0,33745.0
2469693-B,4,4,1,0.15329594910144806,106946.0,36864.0
2469693-B,4,4,2,0.11470908671617508,49008.0,29649.0
2469693-B,4,4,3,0.07666344940662384,32624.0,33745.0
2469693-B,4,5,1,0.16468545794487,106946.0,36864.0
2469693-B,4,5,2,0.12160097807645798,49008.0,29649.0
2469693-B,4,5,3,0.07977106422185898,32624.0,33745.0
2469693-B,4,6,1,0.16999661922454834,106946.0,36864.0
2469693-B,4,6,2,0.12671585381031036,49008.0,29649.0
2469693-B,4,6,3,0.0830410048365593,32624.0,33745.0
2469693-B,4,7,1,0.14467580616474152,106946.0,36864.0
2469693-B,4,7,2,0.1121276468038559,49008.0,29649.0
2469693-B,4,7,3,0.07567557692527771,32624.0,33745.0
2469693-B,4,8,1,0.14340262115001678,106946.0,36864.0
2469693-B,4,8,2,0.10907147079706192,49008.0,29649.0
2469693-B,4,8,3,0.07746440917253494,32624.0,33745.0
2469693-B,4,9,1,0.16102759540081024,106946.0,36864.0
2469693-B,4,9,2,0.11969882994890213,49008.0,29649.0
2469693-B,4,9,3,0.0813264548778534,32624.0,33745.0
2469693-B,4,10,1,0.15198734402656555,106946.0,36864.0
2469693-B,4,10,2,0.1151742935180664,49008.0,29649.0
2469693-B,4,10,3,0.0792514756321907,32624.0,33745.0
2469693-B,4,11,1,0.1514330357313156,106946.0,36864.0
2469693-B,4,11,2,0.11541447043418884,49008.0,29649.0
2469693-B,4,11,3,0.07779592275619507,32624.0,33745.0
2469693-B,4,12,1,0.15268772840499878,106946.0,36864.0
2469693-B,4,12,2,0.11717569082975388,49008.0,29649.0
2469693-B,4,12,3,0.07770299911499023,32624.0,33745.0
2469693-B,4,13,1,0.14676229655742645,106946.0,36864.0
2469693-B,4,13,2,0.11108561605215073,49008.0,29649.0
2469693-B,4,13,3,0.07524605095386505,32624.0,33745.0
2469693-B,4,14,1,0.14765287935733795,106946.0,36864.0
2469693-B,4,14,2,0.11341007053852081,49008.0,29649.0
2469693-B,4,14,3,0.07740180939435959,32624.0,33745.0
2469693-B,4,15,1,0.15662038326263428,106946.0,36864.0
2469693-B,4,15,2,0.11677546799182892,49008.0,29649.0
2469693-B,4,15,3,0.08293924480676651,32624.0,33745.0
2469963-B2,4,0,1,0.20514695346355438,102437.0,12273.0
2469963-B2,4,0,2,0.09405633062124252,114725.0,16369.0
2469963-B2,4,0,3,0.09013396501541138,110629.0,16369.0
2469963-B2,4,1,1,0.2064913809299469,102437.0,12273.0
2469963-B2,4,1,2,0.09189865738153458,114725.0,16369.0
2469963-B2,4,1,3,0.09130606055259705,110629.0,16369.0
2469963-B2,4,2,1,0.20802639424800873,102437.0,12273.0
2469963-B2,4,2,2,0.0953042209148407,114725.0,16369.0
2469963-B2,4,2,3,0.09140380471944809,110629.0,16369.0
2469963-B2,4,3,1,0.17865775525569916,102437.0,12273.0
2469963-B2,4,3,2,0.08654744178056717,114725.0,16369.0
2469963-B2,4,3,3,0.08433298766613007,110629.0,16369.0
2469963-B2,4,4,1,0.18606984615325928,102437.0,12273.0
2469963-B2,4,4,2,0.08627444505691528,114725.0,16369.0
2469963-B2,4,4,3,0.08204679936170578,110629.0,16369.0
2469963-B2,4,5,1,0.20262157917022705,102437.0,12273.0
2469963-B2,4,5,2,0.0916367694735527,114725.0,16369.0
2469963-B2,4,5,3,0.0880158394575119,110629.0,16369.0
2469963-B2,4,6,1,0.2184474617242813,102437.0,12273.0
2469963-B2,4,6,2,0.09626782685518265,114725.0,16369.0
2469963-B2,4,6,3,0.09296667575836182,110629.0,16369.0
2469963-B2,4,7,1,0.17438682913780212,102437.0,12273.0
2469963-B2,4,7,2,0.08430412411689758,114725.0,16369.0
2469963-B2,4,7,3,0.08043140918016434,110629.0,16369.0
2469963-B2,4,8,1,0.17363733053207397,102437.0,12273.0
2469963-B2,4,8,2,0.0830097496509552,114725.0,16369.0
2469963-B2,4,8,3,0.08028411865234375,110629.0,16369.0
2469963-B2,4,9,1,0.19855821132659912,102437.0,12273.0
2469963-B2,4,9,2,0.09270606189966202,114725.0,16369.0
2469963-B2,4,9,3,0.09054077416658401,110629.0,16369.0
2469963-B2,4,10,1,0.18896202743053436,102437.0,12273.0
2469963-B2,4,10,2,0.0872187688946724,114725.0,16369.0
2469963-B2,4,10,3,0.08496960997581482,110629.0,16369.0
2469963-B2,4,11,1,0.18748605251312256,102437.0,12273.0
2469963-B2,4,11,2,0.08667077124118805,114725.0,16369.0
2469963-B2,4,11,3,0.0836128294467926,110629.0,16369.0
2469963-B2,4,12,1,0.18540529906749725,102437.0,12273.0
2469963-B2,4,12,2,0.08815190941095352,114725.0,16369.0
2469963-B2,4,12,3,0.08490175753831863,110629.0,16369.0
2469963-B2,4,13,1,0.17387373745441437,102437.0,12273.0
2469963-B2,4,13,2,0.08370785415172577,114725.0,16369.0
2469963-B2,4,13,3,0.08093563467264175,110629.0,16369.0
2469963-B2,4,14,1,0.183841273188591,102437.0,12273.0
2469963-B2,4,14,2,0.08644998073577881,114725.0,16369.0
2469963-B2,4,14,3,0.08323457092046738,110629.0,16369.0
2469963-B2,4,15,1,0.19726045429706573,102437.0,12273.0
2469963-B2,4,15,2,0.0908159539103508,114725.0,16369.0
2469963-B2,4,15,3,0.09028740972280502,110629.0,16369.0
2470270-B2,4,0,1,0.05929560586810112,20256.0,31184.0
2470270-B2,4,0,2,0.058825746178627014,83750.0,38160.0
2470270-B2,4,0,3,0.05415210500359535,24352.0,39376.0
2470270-B2,4,1,1,0.061074092984199524,20256.0,31184.0
2470270-B2,4,1,2,0.059592749923467636,83750.0,38160.0
2470270-B2,4,1,3,0.05528537184000015,24352.0,39376.0
2470270-B2,4,2,1,0.05940690636634827,20256.0,31184.0
2470270-B2,4,2,2,0.05726158991456032,83750.0,38160.0
2470270-B2,4,2,3,0.05315572768449783,24352.0,39376.0
2470270-B2,4,3,1,0.05683524161577225,20256.0,31184.0
2470270-B2,4,3,2,0.05674780532717705,83750.0,38160.0
2470270-B2,4,3,3,0.049791187047958374,24352.0,39376.0
2470270-B2,4,4,1,0.05807995796203613,20256.0,31184.0
2470270-B2,4,4,2,0.05611497163772583,83750.0,38160.0
2470270-B2,4,4,3,0.050395675003528595,24352.0,39376.0
2470270-B2,4,5,1,0.06072574108839035,20256.0,31184.0
2470270-B2,4,5,2,0.057596683502197266,83750.0,38160.0
2470270-B2,4,5,3,0.05387861281633377,24352.0,39376.0
2470270-B2,4,6,1,0.06446654349565506,20256.0,31184.0
2470270-B2,4,6,2,0.06141795963048935,83750.0,38160.0
2470270-B2,4,6,3,0.054431214928627014,24352.0,39376.0
2470270-B2,4,7,1,0.055402033030986786,20256.0,31184.0
2470270-B2,4,7,2,0.053842805325984955,83750.0,38160.0
2470270-B2,4,7,3,0.048493076115846634,24352.0,39376.0
2470270-B2,4,8,1,0.054399363696575165,20256.0,31184.0
2470270-B2,4,8,2,0.05410274863243103,83750.0,38160.0
2470270-B2,4,8,3,0.049898285418748856,24352.0,39376.0
2470270-B2,4,9,1,0.05813024193048477,20256.0,31184.0
2470270-B2,4,9,2,0.05789460614323616,83750.0,38160.0
2470270-B2,4,9,3,0.05129096657037735,24352.0,39376.0
2470270-B2,4,10,1,0.055769290775060654,20256.0,31184.0
2470270-B2,4,10,2,0.05332420393824577,83750.0,38160.0
2470270-B2,4,10,3,0.05022362992167473,24352.0,39376.0
2470270-B2,4,11,1,0.056093428283929825,20256.0,31184.0
2470270-B2,4,11,2,0.05446666106581688,83750.0,38160.0
2470270-B2,4,11,3,0.04963584616780281,24352.0,39376.0
2470270-B2,4,12,1,0.057811107486486435,20256.0,31184.0
2470270-B2,4,12,2,0.05627255141735077,83750.0,38160.0
2470270-B2,4,12,3,0.05107424035668373,24352.0,39376.0
2470270-B2,4,13,1,0.05460238829255104,20256.0,31184.0
2470270-B2,4,13,2,0.05273032933473587,83750.0,38160.0
2470270-B2,4,13,3,0.04869559034705162,24352.0,39376.0
2470270-B2,4,14,1,0.0583617128431797,20256.0,31184.0
2470270-B2,4,14,2,0.056245509535074234,83750.0,38160.0
2470270-B2,4,14,3,0.049958180636167526,24352.0,39376.0
2470270-B2,4,15,1,0.05673263967037201,83750.0,38160.0
2470270-B2,4,15,2,0.056229203939437866,20256.0,31184.0
2470270-B2,4,15,3,0.05259304493665695,24352.0,39376.0
2470657-B3,4,0,1,0.13734622299671173,56848.0,34512.0
2470657-B3,4,0,2,0.05376625806093216,65040.0,22224.0
2470657-B3,4,0,3,0.05180739983916283,44560.0,26320.0
2470657-B3,4,1,1,0.13676777482032776,56848.0,34512.0
2470657-B3,4,1,2,0.05460420995950699,44560.0,26320.0
2470657-B3,4,1,3,0.05394585058093071,65040.0,22224.0
2470657-B3,4,2,1,0.13533000648021698,56848.0,34512.0
2470657-B3,4,2,2,0.05172057822346687,65040.0,22224.0
2470657-B3,4,2,3,0.05147195979952812,44560.0,26320.0
2470657-B3,4,3,1,0.11438698321580887,56848.0,34512.0
2470657-B3,4,3,2,0.04808551445603371,44560.0,26320.0
2470657-B3,4,3,3,0.04729895666241646,65040.0,22224.0
2470657-B3,4,4,1,0.12117141485214233,56848.0,34512.0
2470657-B3,4,4,2,0.04852982982993126,65040.0,22224.0
2470657-B3,4,4,3,0.04733560234308243,44560.0,26320.0
2470657-B3,4,5,1,0.13659349083900452,56848.0,34512.0
2470657-B3,4,5,2,0.0523330420255661,65040.0,22224.0
2470657-B3,4,5,3,0.05070336535573006,44560.0,26320.0
2470657-B3,4,6,1,0.14252565801143646,56848.0,34512.0
2470657-B3,4,6,2,0.055149275809526443,65040.0,22224.0
2470657-B3,4,6,3,0.05354307219386101,44560.0,26320.0
2470657-B3,4,7,1,0.11402875185012817,56848.0,34512.0
2470657-B3,4,7,2,0.04686585068702698,65040.0,22224.0
2470657-B3,4,7,3,0.04570549726486206,44560.0,26320.0
2470657-B3,4,8,1,0.1101885661482811,56848.0,34512.0
2470657-B3,4,8,2,0.047587040811777115,65040.0,22224.0
2470657-B3,4,8,3,0.047077275812625885,44560.0,26320.0
2470657-B3,4,9,1,0.12901663780212402,56848.0,34512.0
2470657-B3,4,9,2,0.05127577856183052,65040.0,22224.0
2470657-B3,4,9,3,0.049743302166461945,44560.0,26320.0
2470657-B3,4,10,1,0.11846592277288437,56848.0,34512.0
2470657-B3,4,10,2,0.04921310395002365,65040.0,22224.0
2470657-B3,4,10,3,0.0483882799744606,44560.0,26320.0
2470657-B3,4,11,1,0.11905008554458618,56848.0,34512.0
2470657-B3,4,11,2,0.04933718219399452,65040.0,22224.0
2470657-B3,4,11,3,0.04859597980976105,44560.0,26320.0
2470657-B3,4,12,1,0.12154054641723633,56848.0,34512.0
2470657-B3,4,12,2,0.049406036734580994,65040.0,22224.0
2470657-B3,4,12,3,0.049360644072294235,44560.0,26320.0
2470657-B3,4,13,1,0.11286918073892593,56848.0,34512.0
2470657-B3,4,13,2,0.04769175127148628,65040.0,22224.0
2470657-B3,4,13,3,0.046188436448574066,44560.0,26320.0
2470657-B3,4,14,1,0.11572059243917465,56848.0,34512.0
2470657-B3,4,14,2,0.047337062656879425,65040.0,22224.0
2470657-B3,4,14,3,0.04701826348900795,44560.0,26320.0
2470657-B3,4,15,1,0.12350849062204361,56848.0,34512.0
2470657-B3,4,15,2,0.05171927437186241,44560.0,26320.0
2470657-B3,4,15,3,0.05021652206778526,65040.0,22224.0
2471442-B3,4,0,1,0.0859001949429512,46928.0,47041.0
2471442-B3,4,0,2,0.06705190986394882,42832.0,47041.0
2471442-B3,4,0,3,0.06315462291240692,46928.0,51137.0
2471442-B3,4,1,1,0.08699025958776474,46928.0,47041.0
2471442-B3,4,1,2,0.06823133677244186,42832.0,47041.0
2471442-B3,4,1,3,0.0642310306429863,46928.0,51137.0
2471442-B3,4,2,1,0.086233951151371,46928.0,47041.0
2471442-B3,4,2,2,0.06715545058250427,42832.0,47041.0
2471442-B3,4,2,3,0.06301584839820862,46928.0,51137.0
2471442-B3,4,3,1,0.07725929468870163,46928.0,47041.0
2471442-B3,4,3,2,0.061434078961610794,42832.0,47041.0
2471442-B3,4,3,3,0.05734044313430786,46928.0,51137.0
2471442-B3,4,4,1,0.07849925011396408,46928.0,47041.0
2471442-B3,4,4,2,0.06183101609349251,42832.0,47041.0
2471442-B3,4,4,3,0.058127906173467636,46928.0,51137.0
2471442-B3,4,5,1,0.0837002843618393,46928.0,47041.0
2471442-B3,4,5,2,0.06573832035064697,42832.0,47041.0
2471442-B3,4,5,3,0.06297457963228226,46928.0,51137.0
2471442-B3,4,6,1,0.08995677530765533,46928.0,47041.0
2471442-B3,4,6,2,0.06995103508234024,42832.0,47041.0
2471442-B3,4,6,3,0.06516886502504349,46928.0,51137.0
2471442-B3,4,7,1,0.07400192320346832,46928.0,47041.0
2471442-B3,4,7,2,0.05867350846529007,42832.0,47041.0
2471442-B3,4,7,3,0.05628161504864693,46928.0,51137.0
2471442-B3,4,8,1,0.07484789937734604,46928.0,47041.0
2471442-B3,4,8,2,0.05932581052184105,42832.0,47041.0
2471442-B3,4,8,3,0.05618308112025261,46928.0,51137.0
2471442-B3,4,9,1,0.08294794708490372,46928.0,47041.0
2471442-B3,4,9,2,0.06494097411632538,42832.0,47041.0
2471442-B3,4,9,3,0.06075926870107651,46928.0,51137.0
2471442-B3,4,10,1,0.07936428487300873,46928.0,47041.0
2471442-B3,4,10,2,0.0625942200422287,42832.0,47041.0
2471442-B3,4,10,3,0.057836636900901794,46928.0,51137.0
2471442-B3,4,11,1,0.07880917191505432,46928.0,47041.0
2471442-B3,4,11,2,0.06197606772184372,42832.0,47041.0
2471442-B3,4,11,3,0.05813279747962952,46928.0,51137.0
2471442-B3,4,12,1,0.07928478717803955,46928.0,47041.0
2471442-B3,4,12,2,0.06194780021905899,42832.0,47041.0
2471442-B3,4,12,3,0.059063345193862915,46928.0,51137.0
2471442-B3,4,13,1,0.07455550879240036,46928.0,47041.0
2471442-B3,4,13,2,0.05924639105796814,42832.0,47041.0
2471442-B3,4,13,3,0.05667698010802269,46928.0,51137.0
2471442-B3,4,14,1,0.07706490159034729,46928.0,47041.0
2471442-B3,4,14,2,0.0627283900976181,42832.0,47041.0
2471442-B3,4,14,3,0.05859990045428276,46928.0,51137.0
2471442-B3,4,15,1,0.08336389809846878,46928.0,47041.0
2471442-B3,4,15,2,0.06575024873018265,42832.0,47041.0
2471442-B3,4,15,3,0.05976742133498192,46928.0,51137.0
2471595-B3,4,0,1,0.04882260039448738,20128.0,58673.0
2471595-B3,4,0,2,0.042822714895009995,105976.0,54384.0
2471595-B3,4,0,3,0.04081040248274803,93688.0,66672.0
2471595-B3,4,1,1,0.04874715954065323,20128.0,58673.0
2471595-B3,4,1,2,0.04283112287521362,105976.0,54384.0
2471595-B3,4,1,3,0.04233605042099953,93688.0,66672.0
2471595-B3,4,2,1,0.04800959303975105,20128.0,58673.0
2471595-B3,4,2,2,0.04331599920988083,105976.0,54384.0
2471595-B3,4,2,3,0.040801629424095154,93688.0,66672.0
2471595-B3,4,3,1,0.04372941702604294,20128.0,58673.0
2471595-B3,4,3,2,0.038328867405653,105976.0,54384.0
2471595-B3,4,3,3,0.037320174276828766,93688.0,66672.0
2471595-B3,4,4,1,0.04440421238541603,20128.0,58673.0
2471595-B3,4,4,2,0.03937825188040733,105976.0,54384.0
2471595-B3,4,4,3,0.03719445690512657,93688.0,66672.0
2471595-B3,4,5,1,0.04800715669989586,20128.0,58673.0
2471595-B3,4,5,2,0.042107049375772476,105976.0,54384.0
2471595-B3,4,5,3,0.040090981870889664,93688.0,66672.0
2471595-B3,4,6,1,0.05063679814338684,20128.0,58673.0
2471595-B3,4,6,2,0.04468197375535965,105976.0,54384.0
2471595-B3,4,6,3,0.042116306722164154,93688.0,66672.0
2471595-B3,4,7,1,0.042917244136333466,20128.0,58673.0
2471595-B3,4,7,2,0.03782438486814499,105976.0,54384.0
2471595-B3,4,7,3,0.035803183913230896,93688.0,66672.0
2471595-B3,4,8,1,0.042211566120386124,20128.0,58673.0
2471595-B3,4,8,2,0.037391919642686844,105976.0,54384.0
2471595-B3,4,8,3,0.03551718220114708,93688.0,66672.0
2471595-B3,4,9,1,0.0467718169093132,20128.0,58673.0
2471595-B3,4,9,2,0.042210936546325684,105976.0,54384.0
2471595-B3,4,9,3,0.039798688143491745,93688.0,66672.0
2471595-B3,4,10,1,0.04360330104827881,20128.0,58673.0
2471595-B3,4,10,2,0.04037786275148392,105976.0,54384.0
2471595-B3,4,10,3,0.03865639492869377,93688.0,66672.0
2471595-B3,4,11,1,0.044141460210084915,20128.0,58673.0
2471595-B3,4,11,2,0.039647482335567474,105976.0,54384.0
2471595-B3,4,11,3,0.0375121533870697,93688.0,66672.0
2471595-B3,4,12,1,0.04445599392056465,20128.0,58673.0
2471595-B3,4,12,2,0.03989269584417343,105976.0,54384.0
2471595-B3,4,12,3,0.03729354590177536,93688.0,66672.0
2471595-B3,4,13,1,0.041911590844392776,20128.0,58673.0
2471595-B3,4,13,2,0.038162294775247574,105976.0,54384.0
2471595-B3,4,13,3,0.03641527518630028,93688.0,66672.0
2471595-B3,4,14,1,0.044360361993312836,20128.0,58673.0
2471595-B3,4,14,2,0.03834385797381401,105976.0,54384.0
2471595-B3,4,14,3,0.03757762536406517,93688.0,66672.0
2471595-B3,4,15,1,0.045313283801078796,20128.0,58673.0
2471595-B3,4,15,2,0.04137559235095978,105976.0,54384.0
2471595-B3,4,15,3,0.04080941155552864,93688.0,66672.0
2471618-B3,4,0,1,0.1792592853307724,32576.0,24288.0
2471618-B3,4,0,2,0.033031199127435684,40768.0,28384.0
2471618-B3,4,0,3,0.03294113650918007,44864.0,40672.0
2471618-B3,4,1,1,0.1792244166135788,32576.0,24288.0
2471618-B3,4,1,2,0.03419535979628563,40768.0,28384.0
2471618-B3,4,1,3,0.03352174535393715,44864.0,40672.0
2471618-B3,4,2,1,0.17824779450893402,32576.0,24288.0
2471618-B3,4,2,2,0.03327561169862747,40768.0,28384.0
2471618-B3,4,2,3,0.03312651813030243,44864.0,40672.0
2471618-B3,4,3,1,0.1521843820810318,32576.0,24288.0
2471618-B3,4,3,2,0.03241851553320885,40768.0,28384.0
2471618-B3,4,3,3,0.03211938962340355,44864.0,40672.0
2471618-B3,4,4,1,0.158183753490448,32576.0,24288.0
2471618-B3,4,4,2,0.03269777074456215,87576.0,39680.0
2471618-B3,4,4,3,0.03172901272773743,40768.0,28384.0
2471618-B3,4,5,1,0.17585702240467072,32576.0,24288.0
2471618-B3,4,5,2,0.03304688632488251,87576.0,39680.0
2471618-B3,4,5,3,0.032947976142168045,40768.0,28384.0
2471618-B3,4,6,1,0.18744993209838867,32576.0,24288.0
2471618-B3,4,6,2,0.03427712991833687,40768.0,28384.0
2471618-B3,4,6,3,0.03414132073521614,87576.0,39680.0
2471618-B3,4,7,1,0.1512199342250824,32576.0,24288.0
2471618-B3,4,7,2,0.0312897190451622,87576.0,39680.0
2471618-B3,4,7,3,0.03126830235123634,40768.0,28384.0
2471618-B3,4,8,1,0.14790663123130798,32576.0,24288.0
2471618-B3,4,8,2,0.03160473331809044,40768.0,28384.0
2471618-B3,4,8,3,0.031150922179222107,44864.0,40672.0
2471618-B3,4,9,1,0.172165647149086,32576.0,24288.0
2471618-B3,4,9,2,0.03306198865175247,40768.0,28384.0
2471618-B3,4,9,3,0.03301889821887016,44864.0,40672.0
2471618-B3,4,10,1,0.15975314378738403,32576.0,24288.0
2471618-B3,4,10,2,0.032754067331552505,44864.0,40672.0
2471618-B3,4,10,3,0.03263391926884651,40768.0,28384.0
2471618-B3,4,11,1,0.16116513311862946,32576.0,24288.0
2471618-B3,4,11,2,0.03208038955926895,40768.0,28384.0
2471618-B3,4,11,3,0.031793124973773956,44864.0,40672.0
