slide_id,fold_ids,num_folds,status,scale_ratio,n_low,n_high,n_low_sampled,n_high_sampled,nearest_dist_mean,nearest_dist_median,nearest_dist_p10,nearest_dist_p90,nearest_dist_min,nearest_dist_max,coverage_256,coverage_512,coverage_1024
25036226B4,2,1,ok,8.0,241,3409,241,2000,187826.47050746958,193544.2378267889,148566.0364670487,223792.32425912673,121625.64191814158,238951.39305097176,0.0,0.0,0.0
25036333B3,1,1,ok,1.0,59,697,59,697,1707.3198372076206,1448.1546878700494,1024.0,2896.309375740099,0.0,4222.060160632484,0.06169296987087518,0.06312769010043041,0.296987087517934
25036333B3,1,1,ok,2.0,59,697,59,697,13427.6631480798,12752.20329982235,4135.23526812085,23644.34059528354,525.3046734991037,29372.233095221072,0.0,0.0,0.011477761836441894
25036333B3,1,1,ok,4.0,59,697,59,697,28718.997405706767,27815.372458408678,13520.792561477503,44622.420275214085,7250.4932246020335,49743.52935809843,0.0,0.0,0.0
25036333B3,1,1,ok,8.0,59,697,59,697,87649.43514484381,78817.54896595047,63007.059153486654,112244.56896096762,56806.04436149378,117968.44334397229,0.0,0.0,0.0
25036340B1,4,1,ok,1.0,101,1318,101,1318,1786.675691787542,1448.1546878700494,1024.0,2896.309375740099,0.0,5120.0,0.054628224582701064,0.054628224582701064,0.28148710166919577
25036340B1,4,1,ok,2.0,101,1318,101,1318,10181.968321899885,7694.120352580924,2627.1200962270455,21901.89553729468,465.92703291395316,28670.840448092902,0.0,0.004552352048558422,0.015174506828528073
25036340B1,4,1,ok,4.0,101,1318,101,1318,10999.745689533405,9664.850974686851,4197.256723146679,19742.169170091867,230.9025768587263,28561.859883417957,0.0015174506828528073,0.0015174506828528073,0.005311077389984826
25036340B1,4,1,ok,8.0,101,1318,101,1318,35173.73996658583,36053.18651986495,13847.798257946737,57378.3396965653,6093.296316444819,70192.71301210689,0.0,0.0,0.0
25036341B,2,1,ok,1.0,77,1072,77,1072,1784.640694082825,1448.1546878700494,1024.0,2896.309375740099,0.0,5221.395981919011,0.05503731343283582,0.05503731343283582,0.2826492537313433
25036341B,2,1,ok,2.0,77,1072,77,1072,22135.870132531178,23775.47605071908,4073.4543067328395,38932.29069720143,384.66608896548183,51550.36124994664,0.0,0.0018656716417910447,0.0046641791044776115
25036341B,2,1,ok,4.0,77,1072,77,1072,49771.30453469293,50292.17158183309,31420.067425914356,67697.5866780188,20178.569324905075,76225.80944142214,0.0,0.0,0.0
25036341B,2,1,ok,8.0,77,1072,77,1072,142435.39917468108,145763.98806066992,117175.83817168041,166661.69842287854,108320.92054630998,173500.04717002242,0.0,0.0,0.0
25036634B2,3,1,ok,1.0,147,2063,147,2000,1835.0028352709357,2048.0,1024.0,2896.309375740099,0.0,5576.636979398964,0.055,0.0555,0.275
25036634B2,3,1,ok,2.0,147,2063,147,2000,18136.397513114473,18499.440955139202,4463.3747181244535,30394.220942056214,474.9747361702515,37319.96228561867,0.0,0.0005,0.007
25036634B2,3,1,ok,4.0,147,2063,147,2000,77654.50741554893,76985.17975327767,55897.093706613734,99528.68896762784,44853.73430384587,109315.67474520752,0.0,0.0,0.0
25036634B2,3,1,ok,8.0,147,2063,147,2000,222955.6388706838,222769.46947801483,202946.20651317376,243270.04564868295,189609.5325478126,252689.89776601674,0.0,0.0,0.0
25041732B,4,1,ok,1.0,253,3838,253,2000,1767.5406623565568,1448.1546878700494,1024.0,2896.309375740099,0.0,20499.240790819546,0.0635,0.0635,0.317
25041732B,4,1,ok,2.0,253,3838,253,2000,7569.658199745579,5072.763349496998,2097.8465148813916,16943.34362282519,100.23971268913334,37502.664771986536,0.003,0.003,0.0275
25041732B,4,1,ok,4.0,253,3838,253,2000,36059.38342621921,37226.838410945275,15730.985777156335,54675.75120915456,1623.132773373762,68866.23788185326,0.0,0.0,0.0
25041732B,4,1,ok,8.0,253,3838,253,2000,118356.04387189244,118374.41722653258,88508.63110418286,147092.06006188918,62622.04858514292,162617.20253404925,0.0,0.0,0.0
25041763B,1,1,ok,1.0,337,5032,337,2000,1709.5266057625836,1448.1546878700494,1024.0,2289.7336089597848,0.0,5221.395981919011,0.06,0.06,0.295
25041763B,1,1,ok,2.0,337,5032,337,2000,9209.65441279697,5300.324612700622,1958.2852192671016,21493.281428572947,401.19945164469004,36462.399317653246,0.0,0.004,0.024
25041763B,1,1,ok,4.0,337,5032,337,2000,48907.85172578499,49063.328985930915,15725.328317843718,81503.05634661288,452.133829745132,94202.99278154595,0.0,0.0005,0.001
25041763B,1,1,ok,8.0,337,5032,337,2000,173969.8229656323,173947.3772577947,136724.76523573633,210160.92804015672,105765.11939198102,222837.99686992343,0.0,0.0,0.0
25042220B2,2,1,ok,1.0,356,5216,356,2000,1715.5778708470687,1448.1546878700494,1024.0,2289.7336089597848,0.0,4579.4672179195695,0.0585,0.0585,0.2985
25042220B2,2,1,ok,2.0,356,5216,356,2000,9000.321313600212,5314.12005886205,2170.6685228749047,20337.091062434636,353.45155254999236,36298.058570672896,0.0,0.005,0.0105
25042220B2,2,1,ok,4.0,356,5216,356,2000,38197.83841001776,35672.135030343365,5814.233569439742,74613.27277320574,232.96351645697658,89158.54821608526,0.0005,0.0005,0.0025
25042220B2,2,1,ok,8.0,356,5216,356,2000,140974.8226250893,140105.79228252365,95690.770691907,184724.77064662744,66955.63187663903,197731.50409583194,0.0,0.0,0.0
25042465B3,2,1,ok,1.0,197,2919,197,2000,1780.348898175388,1448.1546878700494,1024.0,2896.309375740099,0.0,5514.408762505732,0.058,0.058,0.281
25042465B3,2,1,ok,2.0,197,2919,197,2000,16324.82381274416,14502.25499706856,2996.4647503349674,34353.50437322022,397.57389250301634,45613.57420768515,0.0,0.003,0.012
25042465B3,2,1,ok,4.0,197,2919,197,2000,69598.06913177238,69674.01021185706,49967.503321371696,88942.94366210379,33147.307824316595,104572.22209076367,0.0,0.0,0.0
25042465B3,2,1,ok,8.0,197,2919,197,2000,188913.25939546982,190379.91354260937,168174.65001671348,208128.57006009005,144695.6442744563,218237.05254836997,0.0,0.0,0.0
25042830B2,2,1,ok,1.0,157,2308,157,2000,1765.555564498655,1448.1546878700494,1024.0,2896.309375740099,0.0,4579.4672179195695,0.055,0.055,0.284
25042830B2,2,1,ok,2.0,157,2308,157,2000,13825.745747266494,11931.278433147552,3106.416746027487,29623.95761879226,465.5502121146547,37422.335803634705,0.0,0.0035,0.009
25042830B2,2,1,ok,4.0,157,2308,157,2000,34629.90468745873,35663.88202266422,16229.747287003578,50919.454538708465,4556.281927185806,61743.14310917448,0.0,0.0,0.0
25042830B2,2,1,ok,8.0,157,2308,157,2000,109376.05778371343,110394.1405924423,80371.04280432478,136348.88749360235,68301.38951002387,147928.26180618766,0.0,0.0,0.0
25043126B2,1,1,ok,1.0,84,1222,84,1222,2965.57047831458,2048.0,1024.0,3238.1723240124206,0.0,38152.49467597106,0.05319148936170213,0.05319148936170213,0.251227495908347
25043126B2,1,1,ok,2.0,84,1222,84,1222,20212.07748008988,20145.20183567293,6517.759354395365,32021.89316701934,584.415092207585,68407.98111331747,0.0,0.0,0.004909983633387889
25043126B2,1,1,ok,4.0,84,1222,84,1222,59378.57734903076,59668.058483063214,38132.47189214458,80950.72710839404,11933.497768885702,89155.62349061332,0.0,0.0,0.0
25043126B2,1,1,ok,8.0,84,1222,84,1222,170493.7602820241,169799.2170255005,142840.7359028079,198583.98564954323,107090.47696690868,207734.07066969058,0.0,0.0,0.0
25043600B3,3,1,ok,1.0,102,1399,102,1399,1784.3086385720478,2048.0,1024.0,2896.309375740099,0.0,4579.4672179195695,0.054324517512508934,0.054324517512508934,0.27591136526090065
25043600B3,3,1,ok,2.0,102,1399,102,1399,26562.48073851433,26253.030929780278,12944.996948698275,41777.05539735374,4930.155474221883,50560.850635644965,0.0,0.0,0.0
25043600B3,3,1,ok,4.0,102,1399,102,1399,75601.66198762086,76431.74885477893,54535.78633815454,95362.20096591102,44684.88649420517,102053.65808730229,0.0,0.0,0.0
25043600B3,3,1,ok,8.0,102,1399,102,1399,207277.69683821386,212844.02744028313,180075.4506796192,233219.52414799458,170376.8098333808,240595.63164987016,0.0,0.0,0.0
25044694B,0,1,ok,1.0,290,4237,290,2000,1685.468594557445,1448.1546878700494,1024.0,2289.7336089597848,0.0,4579.4672179195695,0.054,0.054,0.2965
25044694B,0,1,ok,2.0,290,4237,290,2000,7802.761675429367,4683.164741923991,2044.7170953459552,17829.341320712258,348.9011321277132,43641.078630116375,0.0,0.0065,0.018
25044694B,0,1,ok,4.0,290,4237,290,2000,40528.235461320386,39921.49935315022,15975.168856697572,66365.75032292842,4812.849883385103,78182.29364760284,0.0,0.0,0.0
25044694B,0,1,ok,8.0,290,4237,290,2000,136050.35338269477,134821.5813084789,102412.2146450587,170931.48105374924,66399.79533100987,183747.94004831728,0.0,0.0,0.0
25045403B,2,1,ok,1.0,74,945,74,945,1737.1527620064173,1448.1546878700494,1024.0,2896.309375740099,0.0,4579.4672179195695,0.05925925925925926,0.05925925925925926,0.28888888888888886
25045403B,2,1,ok,2.0,74,945,74,945,19139.550774693038,11840.39999324347,3015.013101132398,38146.21474180172,492.8934976239796,43540.379247314784,0.0,0.0031746031746031746,0.013756613756613757
25045403B,2,1,ok,4.0,74,945,74,945,24663.92217289057,26677.897687036737,9176.373619455999,38117.07010309679,593.0944275577035,41918.67173468167,0.0,0.0,0.0021164021164021165
25045403B,2,1,ok,8.0,74,945,74,945,71480.00319924351,80437.84979721921,42031.44565855506,96404.21501203928,31321.989480235767,101370.22837105577,0.0,0.0,0.0
25045403B-1,1,1,ok,1.0,83,1115,83,1115,1681.7210747206957,1448.1546878700494,1024.0,2289.7336089597848,0.0,4579.4672179195695,0.06278026905829596,0.06278026905829596,0.30852017937219733
25045403B-1,1,1,ok,2.0,83,1115,83,1115,23028.50307003269,27368.125346833676,3225.3213636096843,42123.22358272216,535.7648738019319,47378.17232650496,0.0,0.0,0.013452914798206279
25045403B-1,1,1,ok,4.0,83,1115,83,1115,45678.05531903802,45426.91470923377,31740.764384519174,59987.52637547853,24689.831044379385,70725.841189766,0.0,0.0,0.0
25045403B-1,1,1,ok,8.0,83,1115,83,1115,132673.78595536613,132780.62703572385,111929.95249618564,152612.2081717321,102368.03851300463,164331.23701840744,0.0,0.0,0.0
25045403B2,3,1,ok,1.0,79,1088,79,1088,1737.032729642885,1448.1546878700494,1024.0,2896.309375740099,0.0,4579.4672179195695,0.06158088235294118,0.06158088235294118,0.2931985294117647
25045403B2,3,1,ok,2.0,79,1088,79,1088,19921.657071007554,17777.213364196108,2857.2163026274366,41028.191047810506,381.7918280948402,47767.19691378174,0.0,0.004595588235294118,0.012867647058823529
25045403B2,3,1,ok,4.0,79,1088,79,1088,47328.55656517811,47527.345993332056,30741.1683585411,63406.75346310034,23188.57030952965,72357.73330474083,0.0,0.0,0.0
25045403B2,3,1,ok,8.0,79,1088,79,1088,136120.8896981535,136416.0040505415,119564.82806869454,152443.00641122193,109315.64748470367,159819.22293954506,0.0,0.0,0.0
25045450B2,3,1,ok,1.0,48,576,48,576,1865.1109160547671,2048.0,1024.0,3072.0,0.0,4579.4672179195695,0.052083333333333336,0.052083333333333336,0.265625
25045450B2,3,1,ok,2.0,48,576,48,576,23016.60063704142,26038.356490243474,4050.101639271196,37761.70741671849,534.4005988020597,44476.9553926525,0.0,0.0,0.006944444444444444
25045450B2,3,1,ok,4.0,48,576,48,576,62189.606119401935,61646.8809004572,51326.20065964293,73800.89660174432,47455.708866268134,77286.49920911154,0.0,0.0,0.0
25045450B2,3,1,ok,8.0,48,576,48,576,165151.38194867727,164667.6128637162,154032.941544631,176572.9409039131,148844.84316562666,182608.07679837165,0.0,0.0,0.0
25045450B5,1,1,ok,1.0,186,2587,186,2000,1819.1704267370756,1448.1546878700494,1024.0,2289.7336089597848,0.0,27043.369205777595,0.0635,0.0635,0.3015
25045450B5,1,1,ok,2.0,186,2587,186,2000,10148.134573841911,5375.5157892057205,2032.984259653773,25057.778565121633,273.9069184960467,32655.1951456426,0.0,0.0075,0.0175
25045450B5,1,1,ok,4.0,186,2587,186,2000,16084.758668508719,14326.224184176988,4711.686110088404,30083.870645247764,154.84508387417407,43410.938817307324,0.002,0.002,0.0055
25045450B5,1,1,ok,8.0,186,2587,186,2000,61747.00018584903,61391.15805195765,37029.68683218771,88683.17248244406,6045.405280045334,102503.77593532835,0.0,0.0,0.0
25045625B1,0,1,ok,1.0,153,2202,153,2000,1710.6944690505384,1448.1546878700494,1024.0,2896.309375740099,0.0,4998.175667180976,0.0595,0.0595,0.299
25045625B1,0,1,ok,2.0,153,2202,153,2000,15611.78108178356,13430.279967297778,3710.517484125361,32954.951464082,258.0426321366297,41736.760511568216,0.0,0.0025,0.009
25045625B1,0,1,ok,4.0,153,2202,153,2000,30982.17153292949,31573.991732211798,15708.298492562271,44953.89922613231,2857.588143872381,61883.8384232911,0.0,0.0,0.0
25045625B1,0,1,ok,8.0,153,2202,153,2000,99043.60774674089,101323.60654734969,73374.12134140621,122255.59516852694,59778.62268403313,144395.62298767923,0.0,0.0,0.0
25045625B2,2,1,ok,1.0,232,3377,232,2000,1759.7494474717562,1448.1546878700494,1024.0,2289.7336089597848,0.0,26184.53054763442,0.0645,0.0645,0.302
25045625B2,2,1,ok,2.0,232,3377,232,2000,9798.89906749658,6584.770459173197,2272.894630201761,22438.861379312453,352.95892112255785,34799.23246280009,0.0,0.0015,0.022
25045625B2,2,1,ok,4.0,232,3377,232,2000,26971.871878927148,26180.901773582373,6286.779166083023,51110.12821380112,305.71228303749916,65785.63966398746,0.0,0.0005,0.002
25045625B2,2,1,ok,8.0,232,3377,232,2000,104947.19808319137,105832.63177531878,68669.69233137122,140843.97953747064,34589.23907807167,155908.72099404832,0.0,0.0,0.0
25045625B3,0,1,ok,1.0,154,2225,154,2000,1675.239699253583,1448.1546878700494,1024.0,2289.7336089597848,0.0,4579.4672179195695,0.062,0.062,0.307
25045625B3,0,1,ok,2.0,154,2225,154,2000,13035.067274747622,12787.074763213046,2924.875552908192,24339.634857573357,458.20628542175194,31391.054537877506,0.0,0.001,0.0165
